Date,GasCons,Irradiation,Rain,Temperature,WindSpeed,PH,_LABEL
2004-08-04 05:00:00,8873.92,13,0,15.4,0.2,0,0
2004-08-04 06:00:00,11624.6,130,0,16.4,0.3,0,0
2004-08-04 07:00:00,15132.4,285,0,18.8,1.2,0,0
2004-08-04 08:00:00,14913.5,441,0,21.1,1.6,0,0
2004-08-04 09:00:00,14445.7,584,0,23.2,1.1,0,0
2004-08-04 10:00:00,13793,694,0,24.7,1.5,0,0
2004-08-04 11:00:00,13675.7,772,0,26.1,1.7,0,0
2004-08-04 12:00:00,12548.4,837,0,26.9,1.5,0,0
2004-08-04 13:00:00,11611.4,798,0,27.6,1.8,0,0
2004-08-04 14:00:00,10813.4,733,0,28.4,1.5,0,0
2004-08-04 15:00:00,9747.66,642,0,29.6,2.3,0,0
2004-08-04 16:00:00,9698.66,499,0,29.2,2,0,0
2004-08-04 17:00:00,9892.14,337,0,28.6,2.2,0,0
2004-08-04 18:00:00,9842.43,182,0,27,2.8,0,0
2004-08-04 19:00:00,10942.9,32,0,25.5,2.8,0,0
2004-08-04 20:00:00,10996.6,0,0,23.6,2.7,0,0
2004-08-04 21:00:00,9892.5,0,0,22.4,2.8,0,0
2004-08-04 22:00:00,9495.87,0,0,21.5,2.7,0,0
2004-08-04 23:00:00,7375.03,0,0,22.1,2.6,0,0
2004-08-05 00:00:00,6234.14,0,0,20.1,1.9,0,0
2004-08-05 01:00:00,4823.94,0,0,19,1.4,0,0
2004-08-05 02:00:00,4017.44,0,0,18.1,0.9,0,0
2004-08-05 03:00:00,4462,0,0,17.4,0.4,0,0
2004-08-05 04:00:00,6497.36,0,0,16.6,0.2,0,0
2004-08-05 05:00:00,9138.94,13,0,16.6,0.9,0,0
2004-08-05 06:00:00,11572.7,130,0,17.3,0.3,0,0
2004-08-05 07:00:00,12091.3,279,0,19.7,1.2,0,0
2004-08-05 08:00:00,15749,428,0,21.6,1.3,0,0
2004-08-05 09:00:00,16232.5,571,0,23.7,1.7,0,0
2004-08-05 10:00:00,12599.5,681,0,25.3,1.9,0,0
2004-08-05 11:00:00,13400.3,759,0,26.2,3.1,0,0
2004-08-05 12:00:00,12715.8,778,0,27.5,3.1,0,0
2004-08-05 13:00:00,11654.6,772,0,28.4,3.1,0,0
2004-08-05 14:00:00,11740.5,720,0,29.3,3.2,0,0
2004-08-05 15:00:00,11656.8,616,0,29.8,3.3,0,0
2004-08-05 16:00:00,10285.6,499,0,29.8,2.6,0,0
2004-08-05 17:00:00,10440.8,331,0,29.3,2.6,0,0
2004-08-05 18:00:00,11365.3,182,0,27.5,2.2,0,0
2004-08-05 19:00:00,13860.2,39,0,26.6,2.3,0,0
2004-08-05 20:00:00,12830.6,0,0,25.3,2.4,0,0
2004-08-05 21:00:00,11990.5,0,0,24.2,2,0,0
2004-08-05 22:00:00,8652.9,0,0,23.5,2.2,0,0
2004-08-05 23:00:00,7332.47,0,0,22.9,2.1,0,0
2004-08-06 00:00:00,5140.45,0,0,22,1.8,0,0
2004-08-06 01:00:00,5894.37,0,0,20.4,2.4,0,0
2004-08-06 02:00:00,4896.18,0,0,19.4,1,0,0
2004-08-06 03:00:00,4853.98,0,0,19,2.3,0,0
2004-08-06 04:00:00,5284.94,0,0,18.3,1.8,0,0
2004-08-06 05:00:00,8385.38,13,0,18.3,2.6,0,0
2004-08-06 06:00:00,10212.6,117,0,19,3.5,0,0
2004-08-06 07:00:00,13393.9,266,0,19.6,3.6,0,0
2004-08-06 08:00:00,14443.5,415,0,21.5,3,0,0
2004-08-06 09:00:00,13169.3,428,0,22.5,2.8,0,0
2004-08-06 10:00:00,12371,551,0,23.6,3,0,0
2004-08-06 11:00:00,11920,759,0,24.2,2.1,0,0
2004-08-06 12:00:00,10904.6,752,0,25.9,2.5,0,0
2004-08-06 13:00:00,10623.9,739,0,26.9,2,0,0
2004-08-06 14:00:00,9484.07,713,0,27.4,2.7,0,0
2004-08-06 15:00:00,8798.46,486,0,27.4,4,0,0
2004-08-06 16:00:00,9324.92,460,0,27.5,2.9,0,0
2004-08-06 17:00:00,9496.59,305,0,26.8,2.8,0,0
2004-08-06 18:00:00,9962.6,182,0,26,1.7,0,0
2004-08-06 19:00:00,10201.1,13,0,24.7,2.9,0,0
2004-08-06 20:00:00,9849.23,0,0,23.9,0.6,0,0
2004-08-06 21:00:00,8805.61,0,0,23.1,1.4,0,0
2004-08-06 22:00:00,8081.38,0,0,21.4,2,0,0
2004-08-06 23:00:00,6319.26,0,0,21.3,1.3,0,0
2004-08-07 00:00:00,5955.17,0,0,20.5,2.1,0,0
2004-08-07 01:00:00,5206.26,0,0,19.5,0.9,0,0
2004-08-07 02:00:00,4931.95,0,0,19.6,1.6,0,0
2004-08-07 03:00:00,4485.96,0,0,18.3,1.3,0,0
2004-08-07 04:00:00,4992.03,0,0,18.3,0.8,0,0
2004-08-07 05:00:00,5614.69,13,0,17.5,1.1,0,0
2004-08-07 06:00:00,6913.31,136,0,18.2,1.3,0,0
2004-08-07 07:00:00,8749.11,292,0,18.9,2.6,0,0
2004-08-07 08:00:00,10570.2,428,0,19.9,1.3,0,0
2004-08-07 09:00:00,11818.8,558,0,21.5,1.4,0,0
2004-08-07 10:00:00,11175,636,0,22.5,1.8,0,0
2004-08-07 11:00:00,10901.8,811,0,23.7,2.7,0,0
2004-08-07 12:00:00,9827.05,811,0,23.9,2.2,0,0
2004-08-07 13:00:00,9605.67,759,0,24.9,1.5,0,0
2004-08-07 14:00:00,8047.05,739,0,26.6,2.6,0,0
2004-08-07 15:00:00,7691.19,623,0,26.8,2.5,0,0
2004-08-07 16:00:00,7688.33,506,0,27.1,2.1,0,0
2004-08-07 17:00:00,8063.14,65,1.9,20.4,6.5,0,0
2004-08-07 18:00:00,9013.05,156,2,20.3,0.5,0,0
2004-08-07 19:00:00,8802.75,26,0,19.3,1.2,0,0
2004-08-07 20:00:00,8759.48,0,0,18.2,0.8,0,0
2004-08-07 21:00:00,7373.6,0,0,18,1,0,0
2004-08-07 22:00:00,6650.44,0,0,17.4,0.8,0,0
2004-08-07 23:00:00,6307.45,0,0,16.8,1.1,0,0
2004-08-08 00:00:00,5241.67,0,0,16.6,0.8,0,0
2004-08-08 01:00:00,4478.09,0,0,16.5,1.6,0,0
2004-08-08 02:00:00,5073.57,0,0,15.8,0.7,0,0
2004-08-08 03:00:00,4119.01,0,0,15.4,1.2,0,0
2004-08-08 04:00:00,4452.7,0,0,15.3,0.6,0,0
2004-08-08 05:00:00,4735.95,13,0,15,1,0,0
2004-08-08 06:00:00,5950.16,130,0,15.7,0.9,0,0
2004-08-08 07:00:00,7336.4,279,0,17.5,0.5,0,0
2004-08-08 08:00:00,9434,208,0,19,0.3,0,0
2004-08-08 09:00:00,10728,610,0,21.1,1.6,0,0
2004-08-08 10:00:00,11586.7,700,0,22.6,2.3,0,0
2004-08-08 11:00:00,11379.2,772,0,23.2,2.8,0,0
2004-08-08 12:00:00,10760.1,843,0,24.3,2.8,0,0
2004-08-08 13:00:00,8151.84,564,0,24.5,2.2,0,0
2004-08-08 14:00:00,7993.76,752,0,26,2.4,0,0
2004-08-08 15:00:00,7925.45,629,0,26.3,2.7,0,0
2004-08-08 16:00:00,6734.84,493,0,26.8,2.3,0,0
2004-08-08 17:00:00,7825.66,220,0,25.7,2.9,0,0
2004-08-08 18:00:00,9378.92,91,0,24.7,3.3,0,0
2004-08-08 19:00:00,9057.75,32,0,23.8,4,0,0
2004-08-08 20:00:00,9881.06,0,0,22.3,2.7,0,0
2004-08-08 21:00:00,8917.56,0,0,20.9,0.7,0,0
2004-08-08 22:00:00,8627.51,0,0,20.4,1.9,0,0
2004-08-08 23:00:00,6955.15,0,0,19.3,1.2,0,0
2004-08-09 00:00:00,6288.5,0,0,18,1.8,0,0
2004-08-09 01:00:00,5312.84,0,0,17.5,1.7,0,0
2004-08-09 02:00:00,4007.79,0,0,16.8,1.7,0,0
2004-08-09 03:00:00,5926.2,0,0,16.4,1.5,0,0
2004-08-09 04:00:00,5398.67,0,0,16.1,0.8,0,0
2004-08-09 05:00:00,8846.03,13,0,15.8,0.3,0,0
2004-08-09 06:00:00,12269.8,117,0,16.7,1.5,0,0
2004-08-09 07:00:00,14508.6,266,0,18.9,0.5,0,0
2004-08-09 08:00:00,13809.8,422,0,21.2,0.9,0,0
2004-08-09 09:00:00,14174.6,558,0,22.8,2.1,0,0
2004-08-09 10:00:00,13872.8,674,0,23.9,2,0,0
2004-08-09 11:00:00,13433.6,804,0,25.4,2.1,0,0
2004-08-09 12:00:00,12870.3,830,0,26.1,1.2,0,0
2004-08-09 13:00:00,12777.6,713,0,27.1,2.8,0,0
2004-08-09 14:00:00,10683.6,629,0,27.4,1,0,0
2004-08-09 15:00:00,10484,188,0,25.6,2.5,0,0
2004-08-09 16:00:00,11083.5,318,0,26,1.6,0,0
2004-08-09 17:00:00,10078.5,253,0,25.7,1.4,0,0
2004-08-09 18:00:00,11023,169,0,24.8,2.3,0,0
2004-08-09 19:00:00,11534.5,19,0,23.2,2.4,0,0
2004-08-09 20:00:00,13359.9,0,0,22.8,3,0,0
2004-08-09 21:00:00,10122.5,0,0.8,19.1,7.1,0,0
2004-08-09 22:00:00,12462.5,0,2.9,18.5,3.5,0,0
2004-08-09 23:00:00,7336.76,0,0,19.2,3.4,0,0
2004-08-10 00:00:00,6890.42,0,0,19.3,3.4,0,0
2004-08-10 01:00:00,5587.87,0,0,17.6,0.5,0,0
2004-08-10 02:00:00,4900.11,0,0,16.8,1,0,0
2004-08-10 03:00:00,6116.83,0,0,16.4,1.7,0,0
2004-08-10 04:00:00,5106.48,0,0,16.1,1.6,0,0
2004-08-10 05:00:00,7566.37,6,0,15.7,1.5,0,0
2004-08-10 06:00:00,10042.7,110,0,16.2,1.8,0,0
2004-08-10 07:00:00,14177.5,259,0,18.8,1.7,0,0
2004-08-10 08:00:00,14250.4,422,0,20.7,1.7,0,0
2004-08-10 09:00:00,14035.8,564,0,22.3,1.6,0,0
2004-08-10 10:00:00,12617,681,0,23.9,2.3,0,0
2004-08-10 11:00:00,13906.4,752,0,25.1,1.7,0,0
2004-08-10 12:00:00,12055.9,778,0,26.1,1.3,0,0
2004-08-10 13:00:00,12140,726,0,26.7,0.9,0,0
2004-08-10 14:00:00,11475.8,415,0,27.5,1.6,0,0
2004-08-10 15:00:00,10158.2,603,0,28.6,2.2,0,0
2004-08-10 16:00:00,10096,480,0,28.2,2.6,0,0
2004-08-10 17:00:00,9843.86,318,0,27.8,2.8,0,0
2004-08-10 18:00:00,10862.4,136,0,26.3,2.2,0,0
2004-08-10 19:00:00,11676.1,26,0,24.7,2.2,0,0
2004-08-10 20:00:00,11855.3,0,0,22.2,1.9,0,0
2004-08-10 21:00:00,13324.8,0,0,21.2,2.5,0,0
2004-08-10 22:00:00,9147.17,0,0,19.9,1.9,0,0
2004-08-10 23:00:00,7868.22,0,0,18.9,0.4,0,0
2004-08-11 00:00:00,6517.39,0,0,18.3,0.3,0,0
2004-08-11 01:00:00,5733.43,0,0,17.6,1.7,0,0
2004-08-11 02:00:00,4806.41,0,0,17.4,3,0,0
2004-08-11 03:00:00,5255.62,0,0,16.3,2,0,0
2004-08-11 04:00:00,4205.21,0,0,15.8,1.3,0,0
2004-08-11 05:00:00,8025.94,13,0,15.7,2.1,0,0
2004-08-11 06:00:00,11753.3,156,0,17.3,1.5,0,0
2004-08-11 07:00:00,14052.3,305,0,19.2,1.7,0,0
2004-08-11 08:00:00,14208.2,467,0,21.7,2,0,0
2004-08-11 09:00:00,13917.1,409,0,24,4.5,0,0
2004-08-11 10:00:00,14088,642,0,25.6,4,0,0
2004-08-11 11:00:00,12653.9,655,0,27.1,4.1,0,0
2004-08-11 12:00:00,12299.1,804,0,28.7,3.6,0,0
2004-08-11 13:00:00,11143.5,804,0,29.1,4.6,0,0
2004-08-11 14:00:00,11784.1,467,0,28.3,4,0,0
2004-08-11 15:00:00,10250.9,597,0,29,4.8,0,0
2004-08-11 16:00:00,10780.9,357,0,28.6,3.8,0,0
2004-08-11 17:00:00,10828.1,195,0,27.8,3.4,0,0
2004-08-11 18:00:00,10624.2,169,0,27.3,3.6,0,0
2004-08-11 19:00:00,11156.8,32,0,25.7,2.3,0,0
2004-08-11 20:00:00,13650.6,0,0,24.4,2.1,0,0
2004-08-11 21:00:00,11646,0,0,23.4,1.7,0,0
2004-08-11 22:00:00,8979.07,0,0,21.8,1.3,0,0
2004-08-11 23:00:00,8069.58,0,0,20.9,2.6,0,0
2004-08-12 00:00:00,6247.37,0,0,20,0.9,0,0
2004-08-12 01:00:00,5709.83,0,0,19.6,1.5,0,0
2004-08-12 02:00:00,5501.68,0,0,18.8,0.6,0,0
2004-08-12 03:00:00,3144.07,0,0,18.4,1.3,0,0
2004-08-12 04:00:00,7009.87,0,0,17.9,0.3,0,0
2004-08-12 05:00:00,8305.62,6,0,17.5,0.9,0,0
2004-08-12 06:00:00,10796.6,84,0,18.1,0.3,0,0
2004-08-12 07:00:00,16293.3,208,0,20.1,0.4,0,0
2004-08-12 08:00:00,14338.4,376,0,22.4,1.8,0,0
2004-08-12 09:00:00,14205.4,422,0,24.2,1.9,0,0
2004-08-12 10:00:00,14526.9,396,0,25.3,2.7,0,0
2004-08-12 11:00:00,11199.7,765,0,27.5,2.4,0,0
2004-08-12 12:00:00,12129.2,636,0,28.5,4.4,0,0
2004-08-12 13:00:00,10459,545,0,29,3.7,0,0
2004-08-12 14:00:00,13070.9,610,0,29.9,3.3,0,0
2004-08-12 15:00:00,11090.6,396,0,29.7,4.4,0,0
2004-08-12 16:00:00,9618.54,292,0,29.4,5.5,0,0
2004-08-12 17:00:00,11069.9,272,0,29.6,5.2,0,0
2004-08-12 18:00:00,11015.5,130,0,28.6,5,0,0
2004-08-12 19:00:00,11692.2,13,0,27.7,4.4,0,0
2004-08-12 20:00:00,12006.9,0,0,26.8,5.4,0,0
2004-08-12 21:00:00,11839.2,0,0,26.2,4.5,0,0
2004-08-12 22:00:00,9680.42,0,0,25.7,4.1,0,0
2004-08-12 23:00:00,7571.38,0,0,25.1,2.5,0,0
2004-08-13 00:00:00,6343.22,0,0.5,20.2,12.8,0,0
2004-08-13 01:00:00,5374.71,0,0,19.7,16.3,0,0
2004-08-13 02:00:00,5723.77,0,0,19.3,13.1,0,0
2004-08-13 03:00:00,4811.42,0,0,19.5,11.2,0,0
2004-08-13 04:00:00,3738.12,0,0,19.2,7.8,0,0
2004-08-13 05:00:00,7499.85,0,0,19.4,4.7,0,0
2004-08-13 06:00:00,10329.5,19,0,19.4,6,0,0
2004-08-13 07:00:00,12131,65,0,19,5.7,0,0
2004-08-13 08:00:00,12987.6,91,0,19.2,5.2,0,0
2004-08-13 09:00:00,12728.3,285,0,19.8,4.9,0,0
2004-08-13 10:00:00,13173.2,266,0,20.3,2.6,0,0
2004-08-13 11:00:00,12646,324,0,20.7,3.6,0,0
2004-08-13 12:00:00,12284.1,182,0,20.4,5.2,0,0
2004-08-13 13:00:00,11336.7,220,0,21,3.7,0,0
2004-08-13 14:00:00,11222.6,687,0,24,7.7,0,0
2004-08-13 15:00:00,10104.6,616,0,25.7,6.3,0,0
2004-08-13 16:00:00,9589.22,473,0,26.2,6,0,0
2004-08-13 17:00:00,10027.7,337,0,25.2,6.5,0,0
2004-08-13 18:00:00,10014.8,169,0,24.2,4.7,0,0
2004-08-13 19:00:00,10699.7,13,0,22,2.9,0,0
2004-08-13 20:00:00,10187.2,0,0,20.2,3.6,0,0
2004-08-13 21:00:00,11705.4,0,0,20.3,3.6,0,0
2004-08-13 22:00:00,7621.09,0,0,19.6,3.6,0,0
2004-08-13 23:00:00,7503.78,0,0,18.8,3.8,0,0
2004-08-14 00:00:00,6041.72,0,0,20.1,4.6,0,0
2004-08-14 01:00:00,5543.88,0,0,19.8,4.5,0,0
2004-08-14 02:00:00,4972,0,0,19.2,5.3,0,0
2004-08-14 03:00:00,4885.45,0,0,18.9,5.6,0,0
2004-08-14 04:00:00,5308.9,0,0,18.4,5.8,0,0
2004-08-14 05:00:00,5091.81,0,0,18.1,6.4,0,0
2004-08-14 06:00:00,7142.2,52,0,18.1,7.8,0,0
2004-08-14 07:00:00,8793.1,220,0,19,7.3,0,0
2004-08-14 08:00:00,10235.5,130,0,18.6,6.9,0,0
2004-08-14 09:00:00,10896.8,266,0,19.1,7.1,0,0
2004-08-14 10:00:00,11374.2,765,0,21.9,8.1,0,0
2004-08-14 11:00:00,12019.4,383,0,21.1,6.6,0,0
2004-08-14 12:00:00,10612.4,409,0.1,21.5,7.3,0,0
2004-08-14 13:00:00,9892.86,110,0,21.5,7.2,0,0
2004-08-14 14:00:00,9884.99,195,3,18.1,7,0,0
2004-08-14 15:00:00,8408.63,629,0.1,22,10.1,0,0
2004-08-14 16:00:00,8099.62,512,0,21.4,9.7,0,0
2004-08-14 17:00:00,9572.41,357,0,19.9,8.7,0,0
2004-08-14 18:00:00,9817.4,65,0,18.1,6.2,0,0
2004-08-14 19:00:00,9166.48,19,0,17.3,6.1,0,0
2004-08-14 20:00:00,9532.71,0,0,17,7,0,0
2004-08-14 21:00:00,7815.29,0,0,16.9,7.3,0,0
2004-08-14 22:00:00,7689.04,0,0,16.9,5.9,0,0
2004-08-14 23:00:00,6665.82,0,0,17,6.2,0,0
2004-08-15 00:00:00,5960.54,0,0,17,5.5,1,0
2004-08-15 01:00:00,5290.31,0,0,17,5.5,1,0
2004-08-15 02:00:00,4544.26,0,0,16.8,3.8,1,0
2004-08-15 03:00:00,4912.99,0,0,17.1,2.6,1,0
2004-08-15 04:00:00,4400.84,0,0,16.9,4.1,1,0
2004-08-15 05:00:00,5298.89,6,0,16.6,4,1,0
2004-08-15 06:00:00,6326.05,104,0,17.7,2,1,0
2004-08-15 07:00:00,7739.83,305,0,18.6,4,1,0
2004-08-15 08:00:00,9824.91,454,0,19.5,3.6,1,0
2004-08-15 09:00:00,10967.9,389,0,19.9,3.5,1,0
2004-08-15 10:00:00,11744.4,798,0,21.5,2.1,1,0
2004-08-15 11:00:00,11642.5,285,0,21.7,2.9,1,0
2004-08-15 12:00:00,11676.1,324,0,22.4,3.2,1,0
2004-08-15 13:00:00,9797.01,227,0,22.3,2.5,1,0
2004-08-15 14:00:00,8912.91,344,0,23.7,2.2,1,0
2004-08-15 15:00:00,7998.41,130,0,22.9,2.6,1,0
2004-08-15 16:00:00,8121.44,460,0,24.5,3.8,1,0
2004-08-15 17:00:00,7947.98,97,0,23.3,5,1,0
2004-08-15 18:00:00,9161.47,175,0,23.1,3.8,1,0
2004-08-15 19:00:00,9777.7,13,0,21.4,3.9,1,0
2004-08-15 20:00:00,10123.2,0,0,20.5,4.3,1,0
2004-08-15 21:00:00,8774.14,0,0,20.3,5.1,1,0
2004-08-15 22:00:00,8623.93,0,0,19.9,4.4,1,0
2004-08-15 23:00:00,7217.31,0,0,19.3,3.9,1,0
2004-08-16 00:00:00,6137.93,0,0,18.7,4,0,0
2004-08-16 01:00:00,5127.22,0,0,17.6,2.3,0,0
2004-08-16 02:00:00,5071.78,0,0,17.1,1.3,0,0
2004-08-16 03:00:00,5139.02,0,0,15.8,0.9,0,0
2004-08-16 04:00:00,6076.77,0,0,15.2,0.5,0,0
2004-08-16 05:00:00,8435.81,6,0,14.7,1.3,0,0
2004-08-16 06:00:00,12276.6,104,0,15.1,0.7,0,0
2004-08-16 07:00:00,13698.6,259,0,17.1,1.4,0,0
2004-08-16 08:00:00,14843.8,422,0,19.4,2.2,0,0
2004-08-16 09:00:00,13091.3,558,0,21.7,3.1,0,0
2004-08-16 10:00:00,13012.2,674,0,23.6,3.6,0,0
2004-08-16 11:00:00,12231.9,752,0,25.5,5.4,0,0
2004-08-16 12:00:00,12727.6,798,0,27.2,4.4,0,0
2004-08-16 13:00:00,12505.1,772,0,27.6,6.3,0,0
2004-08-16 14:00:00,11053.8,752,0,28,6.5,0,0
2004-08-16 15:00:00,11097.8,597,0,28.1,5.7,0,0
2004-08-16 16:00:00,10361,350,0,27.1,5.8,0,0
2004-08-16 17:00:00,10751.9,363,0,26.6,5.2,0,0
2004-08-16 18:00:00,10736.9,162,0,25.5,5.4,0,0
2004-08-16 19:00:00,12813.4,13,0,24.3,4.4,0,0
2004-08-16 20:00:00,15510.1,0,0,23.4,3.8,0,0
2004-08-16 21:00:00,11005.1,0,0,22.3,3.7,0,0
2004-08-16 22:00:00,9812.75,0,0,21.7,2.4,0,0
2004-08-16 23:00:00,7972.3,0,0,20.7,2.3,0,0
2004-08-17 00:00:00,6961.23,0,0,19.8,1.5,0,0
2004-08-17 01:00:00,6247.01,0,0,18.2,1.1,0,0
2004-08-17 02:00:00,5266.34,0,0,17.1,0.5,0,0
2004-08-17 03:00:00,6039.58,0,0,16.4,0.3,0,0
2004-08-17 04:00:00,4627.23,0,0,16.2,1,0,0
2004-08-17 05:00:00,8546.68,6,0,15.8,1.2,0,0
2004-08-17 06:00:00,10949.7,78,0,17.1,0.8,0,0
2004-08-17 07:00:00,13786.2,71,0,18.1,1,0,0
2004-08-17 08:00:00,14049.8,538,0,20.1,2.1,0,0
2004-08-17 09:00:00,11592,551,0,21.5,2.6,0,0
2004-08-17 10:00:00,14254.4,655,0,23.8,2.8,0,0
2004-08-17 11:00:00,17879.5,726,0,26.4,3.8,0,0
2004-08-17 12:00:00,10990.1,778,0,27.7,6.3,0,0
2004-08-17 13:00:00,11396.4,765,0,28.9,6.3,0,0
2004-08-17 14:00:00,11693.6,681,0,29.1,7.4,0,0
2004-08-17 15:00:00,11401.4,571,0,29.3,6.7,0,0
2004-08-17 16:00:00,9785.21,441,0,29.1,6.8,0,0
2004-08-17 17:00:00,10893.9,298,0,28,7.1,0,0
2004-08-17 18:00:00,12025.9,143,0,27.2,7.5,0,0
2004-08-17 19:00:00,12945.4,6,0,25.9,4.6,0,0
2004-08-17 20:00:00,13000.5,0,0,24.8,4.9,0,0
2004-08-17 21:00:00,14180.7,0,0,24,4.7,0,0
2004-08-17 22:00:00,8537.74,0,0,23.2,4.6,0,0
2004-08-17 23:00:00,8135.03,0,0,22.4,3.3,0,0
2004-08-18 00:00:00,6700.86,0,0,21.6,2.6,0,0
2004-08-18 01:00:00,5232.73,0,0,20.9,2.3,0,0
2004-08-18 02:00:00,5598.6,0,0,20.1,2.6,0,0
2004-08-18 03:00:00,5551.75,0,0,18.6,1.6,0,0
2004-08-18 04:00:00,6307.45,0,0,18.2,1.6,0,0
2004-08-18 05:00:00,8498.04,6,0,17.5,0.9,0,0
2004-08-18 06:00:00,11593.8,91,0,18.4,1.1,0,0
2004-08-18 07:00:00,14865.6,246,0,19.4,1.6,0,0
2004-08-18 08:00:00,16231.4,383,0,21.1,1.9,0,0
2004-08-18 09:00:00,13782.6,532,0,22.9,1.9,0,0
2004-08-18 10:00:00,12689.7,649,0,24.5,2.5,0,0
2004-08-18 11:00:00,12443.6,713,0,25.6,2,0,0
2004-08-18 12:00:00,12703.6,746,0,27.5,0.9,0,0
2004-08-18 13:00:00,12043.4,733,0,29,2.2,0,0
2004-08-18 14:00:00,10903.9,649,0,30.4,1.8,0,0
2004-08-18 15:00:00,10342.4,551,0,31.4,2.7,0,0
2004-08-18 16:00:00,10153.9,376,0,31.3,1.4,0,0
2004-08-18 17:00:00,10254.1,253,0,29.9,3.2,0,0
2004-08-18 18:00:00,11603.5,130,0,28.9,2.6,0,0
2004-08-18 19:00:00,11392.5,13,0,26.8,1.8,0,0
2004-08-18 20:00:00,11656.4,0,0,24.2,1.6,0,0
2004-08-18 21:00:00,9735.14,0,0,22.4,2.7,0,0
2004-08-18 22:00:00,9526.27,0,0,21.3,1.8,0,0
2004-08-18 23:00:00,7400.42,0,0,20.6,0.9,0,0
2004-08-19 00:00:00,6670.82,0,0,19.8,0.8,0,0
2004-08-19 01:00:00,5955.17,0,0,19.2,1.4,0,0
2004-08-19 02:00:00,4943.75,0,0,18.8,1.4,0,0
2004-08-19 03:00:00,5563.19,0,0,18.3,2,0,0
2004-08-19 04:00:00,5597.53,0,0,18.1,1.3,0,0
2004-08-19 05:00:00,8427.58,6,0,17.8,1.9,0,0
2004-08-19 06:00:00,11353.9,104,0,18.3,1.2,0,0
2004-08-19 07:00:00,14845.9,253,0,19.7,1.6,0,0
2004-08-19 08:00:00,14951,402,0,21.4,1.3,0,0
2004-08-19 09:00:00,13121.7,551,0,24,1.5,0,0
2004-08-19 10:00:00,12577,655,0,24.8,0.6,0,0
2004-08-19 11:00:00,12730.8,713,0,27.2,2.5,0,0
2004-08-19 12:00:00,12358.1,746,0,28.7,1.2,0,0
2004-08-19 13:00:00,11713.3,720,0,30.2,1.8,0,0
2004-08-19 14:00:00,10904.3,649,0,31.3,2.6,0,0
2004-08-19 15:00:00,10211.2,551,0,31.8,1.9,0,0
2004-08-19 16:00:00,9897.15,428,0,32.1,2.4,0,0
2004-08-19 17:00:00,10648.2,279,0,30.2,2.4,0,0
2004-08-19 18:00:00,10916.8,123,0,29,3.2,0,0
2004-08-19 19:00:00,10629.6,13,0,27.7,2.6,0,0
2004-08-19 20:00:00,11270.2,0,0,25.6,2.2,0,0
2004-08-19 21:00:00,9884.28,0,0,25.4,1.9,0,0
2004-08-19 22:00:00,9549.88,0,0,23.3,2,0,0
2004-08-19 23:00:00,7372.88,0,0,22.2,2.3,0,0
2004-08-20 00:00:00,6250.23,0,0,21.4,1.4,0,0
2004-08-20 01:00:00,5589.3,0,0,21.1,3.6,0,0
2004-08-20 02:00:00,5154.4,0,0,20.4,2.2,0,0
2004-08-20 03:00:00,5216.27,0,0,20.1,0.9,0,0
2004-08-20 04:00:00,6230.2,0,0,20.3,0.7,0,0
2004-08-20 05:00:00,8497.32,6,0,19.5,0.8,0,0
2004-08-20 06:00:00,10215.1,97,0,21.2,0.5,0,0
2004-08-20 07:00:00,13709.7,227,0,22.1,2.6,0,0
2004-08-20 08:00:00,14189.6,376,0,23.3,1.6,0,0
2004-08-20 09:00:00,13023.7,376,0,23.2,6.7,0,0
2004-08-20 10:00:00,13180,506,0,24.3,5.3,0,0
2004-08-20 11:00:00,12362.8,136,0,22.8,5.9,0,0
2004-08-20 12:00:00,12030.5,227,0,21.3,8,0,0
2004-08-20 13:00:00,11232.2,182,0,20.5,5.3,0,0
2004-08-20 14:00:00,10295.9,473,0,21.9,6.2,0,0
2004-08-20 15:00:00,9831.7,311,0,22.5,4,0,0
2004-08-20 16:00:00,9543.8,104,0.1,21.4,3.9,0,0
2004-08-20 17:00:00,10071.3,84,0,21.5,3.2,0,0
2004-08-20 18:00:00,10949.4,52,0,21.4,4.2,0,0
2004-08-20 19:00:00,10617.1,6,0,20.6,5,0,0
2004-08-20 20:00:00,10492.3,0,0,20,2.1,0,0
2004-08-20 21:00:00,8929,0,0,19.3,2.1,0,0
2004-08-20 22:00:00,8454.76,0,0,19.2,2.4,0,0
2004-08-20 23:00:00,6349.3,0,0,18.6,1.3,0,0
2004-08-21 00:00:00,6560.31,0,0,19.3,2.6,0,0
2004-08-21 01:00:00,5323.21,0,0,19.1,3.2,0,0
2004-08-21 02:00:00,4947.68,0,0,19.1,3.3,0,0
2004-08-21 03:00:00,4951.62,0,0,18.5,4.2,0,0
2004-08-21 04:00:00,4924.79,0,0.4,16.9,4.3,0,0
2004-08-21 05:00:00,5327.5,0,0.5,16.4,3.3,0,0
2004-08-21 06:00:00,7458.36,58,0,16.7,3.1,0,0
2004-08-21 07:00:00,9269.48,52,0,17.7,2.7,0,0
2004-08-21 08:00:00,10270.5,97,0,18.1,3.8,0,0
2004-08-21 09:00:00,11754.8,285,0,19.1,3.8,0,0
2004-08-21 10:00:00,12073.1,720,0,21.3,5.1,0,0
2004-08-21 11:00:00,11749.8,493,0,21.3,4.8,0,0
