"timestamp","Energy","wind_speed_mean_10m_1h.ms","wind_speed_mean_80m_1h.ms","wind_speed_mean_100m_1h.ms","wind_speed_mean_120m_1h.ms","wind_dir_mean_100m_1h.d"
2018-09-19 22:00:00,0,0.5,1.2,1,1.3,345.3
2018-09-19 23:00:00,0,0.6,1.1,0.6,1.1,1.8
2018-09-20 00:00:00,0,1.2,1,0.7,0.9,96.9
2018-09-20 01:00:00,0,1.6,0.9,1,0.7,148.6
2018-09-20 02:00:00,0,1.6,0.8,1,0.5,167.6
2018-09-20 03:00:00,0,1.7,0.8,0.8,0.5,182.3
2018-09-20 04:00:00,0,1.7,0.9,0.7,0.6,200.6
2018-09-20 05:00:00,0,1.7,0.9,0.6,0.7,242.1
2018-09-20 06:00:00,0,1.8,0.9,1,1,210
2018-09-20 07:00:00,11.14,1.6,1,1.7,1.3,189.1
2018-09-20 08:00:00,8.7,1.4,1.1,2.1,1.6,173.6
2018-09-20 09:00:00,0,1.6,1.5,2.5,2.2,183
2018-09-20 10:00:00,0,2.4,2.4,3.7,2.9,209.4
2018-09-20 11:00:00,215.14,3.3,3.3,5.2,3.7,219.4
2018-09-20 12:00:00,1065.84,3.5,3.9,5.8,4.4,223.6
2018-09-20 13:00:00,2339.87,3.8,4.3,6.2,4.9,236.1
2018-09-20 14:00:00,4655.89,4.1,4.7,6.8,5.5,246.7
2018-09-20 15:00:00,6459.62,4.2,5.1,6.9,6,244.5
2018-09-20 16:00:00,4034.81,4.5,5.5,7.4,6.5,239.5
2018-09-20 17:00:00,3514.47,4.6,5.9,7.9,7,242.3
2018-09-20 18:00:00,6808.54,4.3,6.2,7.5,7.4,244.5
2018-09-20 19:00:00,6441.77,3.8,6.2,6.8,7.6,236
2018-09-20 20:00:00,5844.46,3.9,6.3,7.2,7.7,236.3
2018-09-20 21:00:00,6642.52,4.1,6.3,7.5,7.8,239.4
2018-09-20 22:00:00,5440.84,4,6.3,7.4,7.9,234.8
2018-09-20 23:00:00,4456.92,3.8,6.2,7.2,7.9,234.7
2018-09-21 00:00:00,4194.9,3.7,6.1,7,7.9,229.9
2018-09-21 01:00:00,3999.57,3.5,6,6.8,7.7,223.4
2018-09-21 02:00:00,3456.8,3.5,5.9,6.7,7.5,226.7
2018-09-21 03:00:00,4589.38,3.6,5.4,6.7,7,226.9
2018-09-21 04:00:00,5304.87,3.7,4.7,6.9,6,217.1
2018-09-21 05:00:00,5732.96,3.5,3.9,6.5,5.1,209.8
2018-09-21 06:00:00,3364.83,3.4,3.2,6.5,4.1,209.7
2018-09-21 07:00:00,2083.77,3.2,2.4,6.1,3.2,213.1
2018-09-21 08:00:00,483.61,2.5,1.7,4.8,2.2,222.9
2018-09-21 09:00:00,3.02,2.2,1.2,3.8,1.6,227.5
2018-09-21 10:00:00,0.03,1.9,1,3.2,1.1,221.8
2018-09-21 11:00:00,6.54,1.8,0.7,3.1,0.7,219.2
2018-09-21 12:00:00,1.74,1.4,0.7,2.2,0.7,218.5
2018-09-21 13:00:00,0,1.4,0.9,2,0.9,209
2018-09-21 14:00:00,0,1.8,1.1,2.8,1.2,220.2
2018-09-21 15:00:00,0,1.5,1.2,2.4,1.3,233.3
2018-09-21 16:00:00,0,1.2,1.2,1.9,1.3,238
2018-09-21 17:00:00,0,1,1.1,1.7,1.3,251.3
2018-09-21 18:00:00,0,1,1.2,2,1.3,152.4
2018-09-21 19:00:00,0,1.3,1.5,2.5,1.3,123.6
2018-09-21 20:00:00,0,1.4,1.7,2.8,1.3,142.2
2018-09-21 21:00:00,0,1.4,1.7,3.1,1.3,154.9
2018-09-21 22:00:00,0,1.1,1.4,2.6,1.3,156.4
2018-09-21 23:00:00,0,0.8,1.2,1.7,1.2,180
2018-09-22 00:00:00,0,1.2,1.2,2.2,1.3,184
2018-09-22 01:00:00,0,1.4,1.3,2.8,1.6,165.8
2018-09-22 02:00:00,38.14,1.3,1.5,2.6,1.8,160.2
2018-09-22 03:00:00,67.16,1.3,1.6,2,1.9,164.8
2018-09-22 04:00:00,2.26,1.4,1.7,1.7,1.9,177
2018-09-22 05:00:00,0,1.7,1.8,1.9,2,174.4
2018-09-22 06:00:00,1.13,1.8,1.7,2.3,1.9,162.9
2018-09-22 07:00:00,0.02,1.7,1.4,2.4,1.9,158.3
2018-09-22 08:00:00,0,1.5,1.2,2.2,1.8,155.5
2018-09-22 09:00:00,0,1.2,1.1,1.9,1.7,161.8
2018-09-22 10:00:00,0,1.1,1.3,1.9,1.7,196.2
2018-09-22 11:00:00,0,1.7,1.5,2.6,1.7,239
2018-09-22 12:00:00,67.42,2.1,1.7,3.3,1.8,254
2018-09-22 13:00:00,359.72,2.2,2,3.4,2.1,266.2
2018-09-22 14:00:00,108.81,2.4,2.3,3.7,2.4,278.9
2018-09-22 15:00:00,18.44,2.5,2.5,3.8,2.6,283.9
2018-09-22 16:00:00,1.32,2.6,2.4,4,2.5,289.2
2018-09-22 17:00:00,151.33,2.4,2.3,3.8,2.4,298.8
2018-09-22 18:00:00,1418.59,1.8,2.1,3.2,2.2,302.2
2018-09-22 19:00:00,1958.13,1.3,1.6,2.7,1.7,310.2
2018-09-22 20:00:00,1357.62,1.2,1.2,2.1,1.3,322.8
2018-09-22 21:00:00,742.55,1.2,1,1.8,1,322
2018-09-22 22:00:00,1.02,1.2,0.9,1.8,1,324.3
2018-09-22 23:00:00,0,1.1,0.9,1.7,0.9,331.8
2018-09-23 00:00:00,0,1.3,0.9,1.1,1,342.2
2018-09-23 01:00:00,0,1.5,1.1,0.6,1.1,354.8
2018-09-23 02:00:00,0,1.9,1.3,0.8,1.3,336.7
2018-09-23 03:00:00,0,1.8,1.4,1.5,1.3,334.9
2018-09-23 04:00:00,0,1.5,1.3,1.3,1.3,337.9
2018-09-23 05:00:00,0,1.7,1.3,0.8,1.3,323
2018-09-23 06:00:00,0,1.5,1.2,1.9,1.2,299.9
2018-09-23 07:00:00,0,1.2,0.9,3,1.1,300.2
2018-09-23 08:00:00,0,1.4,0.6,2.6,0.9,302.2
2018-09-23 09:00:00,0,2,0.7,3.2,1,307.5
2018-09-23 10:00:00,152.15,2.6,1.1,4.3,1.2,316
2018-09-23 11:00:00,24.77,2.6,1.5,4.7,1.5,321.8
2018-09-23 12:00:00,392.31,2.5,1.9,4.3,1.9,323.2
2018-09-23 13:00:00,561.27,2.8,2.4,4.7,2.4,326.7
2018-09-23 14:00:00,780.61,3.6,2.8,6,2.8,332.3
2018-09-23 15:00:00,734.1,3.4,3,5.9,3.1,342.1
2018-09-23 16:00:00,816.15,3.1,3,5.4,3.1,351
2018-09-23 17:00:00,8.32,3.1,2.9,5.2,3.1,354.5
2018-09-23 18:00:00,28.92,2.8,3,4.5,3.5,4.4
2018-09-23 19:00:00,679.34,2.6,3.5,4.3,4.1,22.1
2018-09-23 20:00:00,1076.09,2.9,3.9,4.9,4.8,32.8
2018-09-23 21:00:00,1503.53,3.1,4.6,5.1,5.7,39.4
2018-09-23 22:00:00,2351.22,3.5,5.6,5.5,7,46.3
2018-09-23 23:00:00,3112.24,3.7,6.7,6.1,8.2,56.2
2018-09-24 00:00:00,4415.45,3.8,7.3,6.6,9,64.2
2018-09-24 01:00:00,6270.69,4,7.6,7.3,9.2,63.5
2018-09-24 02:00:00,5406.83,4.1,7.9,7.5,9.5,63.2
2018-09-24 03:00:00,3745.52,4.1,8.2,7.8,9.9,65.4
2018-09-24 04:00:00,5540.75,4.3,8.6,8.3,10.3,66.4
2018-09-24 05:00:00,6130.94,4.7,9,8.7,10.8,68.8
2018-09-24 06:00:00,8311.34,4.9,9.3,8.8,11.1,72.5
2018-09-24 07:00:00,10137.95,4.7,9.3,8.4,11.1,76.3
2018-09-24 08:00:00,11763.59,4.7,9.4,8.3,11.2,79.4
2018-09-24 09:00:00,12269.3,5,9.3,8.7,11,78.8
2018-09-24 10:00:00,12271.39,5.3,9.1,9,10.6,78.3
2018-09-24 11:00:00,11577.93,5.6,8.8,9.3,10.2,78.8
2018-09-24 12:00:00,10948,5.8,8.7,9.5,10,77.7
2018-09-24 13:00:00,7913.64,5.9,8.8,10.1,10,71.2
2018-09-24 14:00:00,6134.64,6,8.8,11.4,10,64.8
2018-09-24 15:00:00,6817.83,5.9,9,11.9,10.2,64.5
2018-09-24 16:00:00,6968.16,5.3,9.3,10.5,10.5,68.4
2018-09-24 17:00:00,6871.69,4.6,9.5,8.7,10.9,73.3
2018-09-24 18:00:00,5575.84,4.1,9.7,7.8,11.2,74.4
2018-09-24 19:00:00,5607.24,3.9,9.8,7.6,11.4,74.4
2018-09-24 20:00:00,7044.26,3.8,9.9,8.1,11.7,73.4
2018-09-24 21:00:00,6795.91,3.8,10,8.6,11.8,71.7
2018-09-24 22:00:00,7926.68,3.8,9.9,8.5,11.8,72.3
2018-09-24 23:00:00,10396.15,3.7,9.8,7.8,11.7,76.7
2018-09-25 00:00:00,11111.38,3.5,9.6,6.9,11.5,82.9
2018-09-25 01:00:00,11232.76,3.2,9.2,6.6,11,83.2
2018-09-25 02:00:00,11353.25,3.2,8.8,7.1,10.5,79.3
2018-09-25 03:00:00,11460.67,3.4,8.5,7.9,10.2,76.7
2018-09-25 04:00:00,11013.93,3.3,8.4,8.1,10,75.5
2018-09-25 05:00:00,9859.02,2.9,8.2,7.3,9.9,78
2018-09-25 06:00:00,10091.67,3.2,7.9,7.1,9.4,85.3
2018-09-25 07:00:00,11025.37,3.8,7.2,7.5,8.7,83.9
2018-09-25 08:00:00,10756.54,4.4,6.6,7.6,8,82.5
2018-09-25 09:00:00,9515.59,4.7,6.4,7.5,7.7,84.6
2018-09-25 10:00:00,7639.44,4.6,6.6,7.1,7.7,83.6
2018-09-25 11:00:00,8309.62,4.6,6.8,7,7.8,85.6
2018-09-25 12:00:00,6398.83,4.9,6.9,7.4,7.9,86.1
2018-09-25 13:00:00,7236.26,5.1,7.1,7.8,8.1,81.9
2018-09-25 14:00:00,6480.48,4.8,7.3,7.6,8.3,75.5
2018-09-25 15:00:00,5593.25,4.6,7.4,7.6,8.4,73.7
2018-09-25 16:00:00,3872.69,4.1,7.5,6.9,8.6,77.1
2018-09-25 17:00:00,2797.22,3.6,7.7,6.1,8.8,80.9
2018-09-25 18:00:00,2717.24,3.4,7.7,5.5,8.9,96
2018-09-25 19:00:00,3079.3,2.9,7.5,4.7,8.8,104.2
2018-09-25 20:00:00,3660.36,2.2,7.3,4.5,8.8,89.8
2018-09-25 21:00:00,5550.92,2,6.9,5.1,8.3,81.8
2018-09-25 22:00:00,6860.64,2,6.3,5.2,7.6,83.8
2018-09-25 23:00:00,5851.33,2.1,5.6,4.5,6.8,96.5
2018-09-26 00:00:00,5802.79,2.5,4.8,5,5.8,118.3
2018-09-26 01:00:00,6431.6,2.7,4,5.8,4.8,130.4
2018-09-26 02:00:00,5676.35,2.5,3.1,6,3.7,135
2018-09-26 03:00:00,5214.27,2.4,2.6,6.3,3,133.3
2018-09-26 04:00:00,7245.57,2.3,2.3,6.1,2.7,129.1
2018-09-26 05:00:00,8061.42,2.3,2.1,6.5,2.5,127.9
2018-09-26 06:00:00,8492.22,2.4,1.9,6.7,2.3,129.2
2018-09-26 07:00:00,6628.01,2.3,1.7,6.4,2.1,132
2018-09-26 08:00:00,4060.64,2.4,1.5,5.9,2,132.4
2018-09-26 09:00:00,2140.85,3,1.4,5.3,1.8,132.1
2018-09-26 10:00:00,1434.61,3.3,1.3,5.3,1.7,134.7
2018-09-26 11:00:00,637.06,3.3,1.1,5.2,1.5,140.8
2018-09-26 12:00:00,0,2.8,1,4.6,1.3,151.7
2018-09-26 13:00:00,453.47,2.4,0.9,3.8,1.2,175.5
2018-09-26 14:00:00,1335.26,2.7,0.8,4,1.1,223
2018-09-26 15:00:00,1042.41,2.6,1,4.4,1.2,246.1
2018-09-26 16:00:00,625.61,1.9,1.4,3.5,1.6,257.5
2018-09-26 17:00:00,145.39,1.6,1.9,3.1,2,258.1
2018-09-26 18:00:00,0,1.7,1.9,2.4,2.1,253.1
2018-09-26 19:00:00,210.5,2,1.6,1.9,1.8,248.2
2018-09-26 20:00:00,263.74,2.3,1.2,1.8,1.5,229.9
2018-09-26 21:00:00,0,2.1,1.1,1.2,1.4,216.1
2018-09-26 22:00:00,164.56,2,1.3,1.3,1.6,207.6
2018-09-26 23:00:00,329.59,1.9,1.5,1.7,1.7,194.4
2018-09-27 00:00:00,211.01,2,1.6,2.1,1.8,189.3
2018-09-27 01:00:00,68.54,2.2,1.6,2.7,1.7,183.2
2018-09-27 02:00:00,925.98,2.3,1.6,3,1.6,166
2018-09-27 03:00:00,1498.64,2.3,1.6,3.4,1.6,145.2
2018-09-27 04:00:00,1427.29,2.3,1.6,4.3,1.6,139.7
2018-09-27 05:00:00,1502.67,2.3,1.7,5.8,1.6,144.5
2018-09-27 06:00:00,2573.63,2.1,1.7,6.1,1.6,147
2018-09-27 07:00:00,4032.56,1.9,1.6,5.4,1.6,150.2
2018-09-27 08:00:00,5809.4,1.8,1.5,4.5,1.6,153.7
2018-09-27 09:00:00,2880.6,1.6,1.8,3.1,2,154.1
2018-09-27 10:00:00,912,1.9,2.5,3.4,2.8,166.1
2018-09-27 11:00:00,950.95,2.8,3.3,4.8,3.6,189.9
2018-09-27 12:00:00,3096.56,3.5,3.8,6.1,4.1,213.1
2018-09-27 13:00:00,3772.89,3.8,4.2,6.4,4.3,226.7
2018-09-27 14:00:00,1816.05,3.6,4.7,6,4.6,234.8
2018-09-27 15:00:00,1975.02,3.3,4.8,5.4,4.6,245.3
2018-09-27 16:00:00,1607.64,2.6,4.6,4.1,4.5,258.9
2018-09-27 17:00:00,160.02,2,4.4,2.9,4.4,277.5
2018-09-27 18:00:00,1100.3,1.7,3.8,2.4,3.8,265.8
2018-09-27 19:00:00,340.8,1.3,2.8,2.8,2.7,234.4
2018-09-27 20:00:00,13.84,0.7,1.8,2.8,1.7,231.4
2018-09-27 21:00:00,9,0.5,1.1,1.9,1,210.8
2018-09-27 22:00:00,184.99,0.8,0.8,1.2,0.7,176.2
2018-09-27 23:00:00,55.13,1.2,0.6,1.4,0.5,166.5
2018-09-28 00:00:00,47.05,1.5,0.4,2.2,0.4,174.9
2018-09-28 01:00:00,0.06,1.6,0.5,2.2,0.5,192.2
2018-09-28 02:00:00,0,1.2,0.5,1.6,0.6,209.5
2018-09-28 03:00:00,0,1.3,0.6,0.9,0.8,235.3
2018-09-28 04:00:00,0,1.4,0.8,0.5,1,95.8
2018-09-28 05:00:00,0,1.1,1,0.7,1.3,132.2
2018-09-28 06:00:00,0,1.1,1.1,0.7,1.4,115
2018-09-28 07:00:00,0,1,1.1,0.8,1.4,87.3
2018-09-28 08:00:00,0,0.8,1.1,0.6,1.4,58.2
2018-09-28 09:00:00,0,0.8,1.1,0.4,1.4,352.5
2018-09-28 10:00:00,0,1.1,1.1,0.5,1.4,41.2
2018-09-28 11:00:00,0,1.3,1.2,0.5,1.4,353.1
2018-09-28 12:00:00,0,1.2,1.3,0.6,1.5,228.7
2018-09-28 13:00:00,0,0.9,1.4,1.1,1.6,175.4
2018-09-28 14:00:00,0.14,0.8,1.6,1.5,1.8,153.6
2018-09-28 15:00:00,0.01,0.9,1.8,1.6,2.1,142.2
2018-09-28 16:00:00,0,0.9,2.2,2.4,2.4,116.8
2018-09-28 17:00:00,0.01,2,2.5,3.7,2.8,98.9
2018-09-28 18:00:00,524.77,2.5,2.7,3.7,3,93.7
2018-09-28 19:00:00,788.71,1.8,2.8,3,3.1,108.8
2018-09-28 20:00:00,963.35,1.8,2.9,2.5,3.2,119.8
2018-09-28 21:00:00,869.49,1.8,2.9,2.2,3.3,120.5
2018-09-28 22:00:00,2306.89,1.9,2.9,2.5,3.3,123.6
2018-09-28 23:00:00,3412.24,2.2,2.9,2.9,3.3,119.3
2018-09-29 00:00:00,4791,2.4,2.8,4,3.2,119
2018-09-29 01:00:00,3894.83,2.5,2.6,4.7,3,129.5
2018-09-29 02:00:00,3489.03,2.7,2.4,4.6,2.8,134.5
2018-09-29 03:00:00,4826.42,2.9,2.2,4.7,2.6,133.4
2018-09-29 04:00:00,4660.46,3.4,2,5.5,2.4,135
2018-09-29 05:00:00,3930.77,3.5,1.8,5.7,2.1,137.1
2018-09-29 06:00:00,3245.13,3,1.6,5.5,2,138.4
2018-09-29 07:00:00,2473.04,2.6,1.4,5,1.8,136.4
2018-09-29 08:00:00,2036.94,2.7,1.2,4.3,1.7,136.5
2018-09-29 09:00:00,1503.46,2.6,1.2,3.9,1.6,134.8
2018-09-29 10:00:00,1092.74,2.4,1.1,3.6,1.4,126
2018-09-29 11:00:00,316.92,2.2,1.1,3.4,1.3,119.7
2018-09-29 12:00:00,31.82,2.1,1.3,3.3,1.4,120.7
2018-09-29 13:00:00,0.03,1.7,1.6,2.7,1.7,120.6
2018-09-29 14:00:00,191.02,1.2,1.9,1.8,2,123.7
2018-09-29 15:00:00,50.7,1.1,2.1,1.9,2.3,138.7
2018-09-29 16:00:00,439.73,1.8,2.3,2.7,2.5,124.5
2018-09-29 17:00:00,856.15,2.3,2.5,3.1,2.8,101.1
2018-09-29 18:00:00,2866.27,2,2.6,3.3,2.8,113.8
2018-09-29 19:00:00,1193.66,1.8,2.4,3.7,2.7,136.7
2018-09-29 20:00:00,1420.82,1.5,2.3,3.2,2.6,132.9
2018-09-29 21:00:00,1918.86,1.4,2.3,2.7,2.5,129.4
2018-09-29 22:00:00,1327.79,1.6,2.3,2.7,2.6,137.1
2018-09-29 23:00:00,1370.11,1.6,2.4,2.6,2.7,134.6
2018-09-30 00:00:00,2705.16,1.6,2.5,2.9,2.8,122.1
2018-09-30 01:00:00,2352.49,1.2,2.6,2.9,2.9,114.4
2018-09-30 02:00:00,2320.5,1.4,2.6,2.3,3,111.5
2018-09-30 03:00:00,1959.54,1.8,2.5,2.6,2.9,123.7
2018-09-30 04:00:00,2243.99,1.9,2.2,3.3,2.6,138.5
2018-09-30 05:00:00,2235.75,2,1.9,3.3,2.3,141.2
2018-09-30 06:00:00,2636.32,1.6,1.7,3.4,2.2,134.5
2018-09-30 07:00:00,1664.32,1.3,1.6,3.2,2.2,134.8
2018-09-30 08:00:00,1086.63,1.4,1.4,2.3,2.2,136.9
2018-09-30 09:00:00,348.41,1.4,1.7,1.8,2.4,122.4
2018-09-30 10:00:00,0.08,1.5,2.2,2,2.8,57.2
2018-09-30 11:00:00,0,2,2.7,3.2,3.2,33.9
2018-09-30 12:00:00,0,2.5,3.2,3.9,3.6,55.3
2018-09-30 13:00:00,0.04,2.3,3.6,3.1,4,73
2018-09-30 14:00:00,8.24,2.3,4,3.5,4.4,51.9
2018-09-30 15:00:00,12.98,3.1,4.4,4.8,4.8,40
2018-09-30 16:00:00,132.47,3.4,4.8,5.2,5.3,45.4
2018-09-30 17:00:00,3359.71,3.4,5.3,5.4,5.8,51.8
2018-09-30 18:00:00,3624.46,3.2,5.7,5.3,6.3,55.9
2018-09-30 19:00:00,2130.85,2.5,6.1,4.7,7,63.6
2018-09-30 20:00:00,4720.95,2.2,6.5,4.7,7.7,61.5
2018-09-30 21:00:00,3601.96,2.7,6.8,5.5,8.1,57.5
2018-09-30 22:00:00,3678.88,3.4,6.8,6.2,8.1,61.5
2018-09-30 23:00:00,5376.02,3.7,6.9,6.5,8.2,60.8
2018-10-01 00:00:00,9035.64,3.6,7.1,6.6,8.4,58.4
2018-10-01 01:00:00,7802.97,3.5,7.4,6.7,8.8,61
2018-10-01 02:00:00,7171.58,4,7.7,7.1,9.2,63.3
2018-10-01 03:00:00,6354.43,4.5,8,7.7,9.5,62.9
2018-10-01 04:00:00,7184.31,4.7,8.2,8,9.9,63.6
2018-10-01 05:00:00,8953.4,4.9,8.5,8.2,10.2,66
2018-10-01 06:00:00,8362.72,4.3,8.6,7.7,10.3,69.9
2018-10-01 07:00:00,10841.92,4.1,8.4,7.1,10,74.8
2018-10-01 08:00:00,10301.78,5,8.2,8.2,9.7,76.9
2018-10-01 09:00:00,8836.87,5.8,8.1,9.4,9.4,73.6
2018-10-01 10:00:00,8535.47,6,7.9,9.7,9.2,71.3
2018-10-01 11:00:00,7586.85,6,7.8,9.6,8.9,72.6
2018-10-01 12:00:00,6052.14,5.7,7.8,9.1,8.9,72.2
2018-10-01 13:00:00,7051.87,5.7,8.1,9.2,9.2,69.6
2018-10-01 14:00:00,6695.95,5.9,8.3,9.8,9.4,67.9
2018-10-01 15:00:00,6374.17,6.1,8.5,10.3,9.6,64.6
2018-10-01 16:00:00,7652.8,6.1,8.7,10.5,9.9,62.9
2018-10-01 17:00:00,9052.28,5.9,8.9,10.1,10.2,66.1
2018-10-01 18:00:00,10789.48,4.8,9.1,8.9,10.5,67.9
2018-10-01 19:00:00,8617.89,4,9.1,7.7,10.7,68.4
2018-10-01 20:00:00,8927.62,4.2,9.2,7.5,10.9,69.2
2018-10-01 21:00:00,7560.28,4.1,9.3,7.1,11,72.7
2018-10-01 22:00:00,8470.07,4.1,9.3,6.7,11,81.6
2018-10-01 23:00:00,10144.04,4.2,9.3,6.9,11,88
2018-10-02 00:00:00,9710.05,4,9.2,6.9,11,85.9
2018-10-02 01:00:00,10013.98,3.8,9.1,7.1,10.9,80.3
2018-10-02 02:00:00,8470.83,4,9.1,7.5,10.8,77.9
2018-10-02 03:00:00,9645.34,3.8,8.9,7.4,10.6,76.3
2018-10-02 04:00:00,9287.25,3.3,8.6,7.1,10.3,75.5
2018-10-02 05:00:00,5819.39,2.9,8.4,6.5,10,75
2018-10-02 06:00:00,4238.38,2.6,8.1,5.8,9.7,82.1
2018-10-02 07:00:00,5976.77,2.5,7.9,5.4,9.5,88.2
2018-10-02 08:00:00,7995.21,3.5,7.7,5.8,9.2,88
2018-10-02 09:00:00,8551.48,4.3,7.4,6,8.8,89.9
2018-10-02 10:00:00,3671.45,4.2,7,6.1,8.2,86.6
2018-10-02 11:00:00,4278.44,4.1,6.5,6.4,7.5,82.9
2018-10-02 12:00:00,3783.13,4.2,6.3,6.4,7.2,87.3
2018-10-02 13:00:00,3635.38,4.2,6.2,6.3,7.1,88.9
2018-10-02 14:00:00,4027.47,4,6.1,6.2,7,84.2
2018-10-02 15:00:00,2773.22,3.7,6.2,6.1,7.1,78.7
2018-10-02 16:00:00,1672.42,3.6,6.5,6,7.4,75.5
2018-10-02 17:00:00,4490.1,3.2,6.8,5.2,7.7,83.5
2018-10-02 18:00:00,4688.98,2.8,6.5,4.8,7.5,115.1
2018-10-02 19:00:00,6993.24,2.6,5.7,4.9,6.6,132.8
2018-10-02 20:00:00,5687.51,2,5,4.3,5.8,132.4
2018-10-02 21:00:00,5036.68,1.7,4.4,3.8,5.1,131.1
2018-10-02 22:00:00,7125.27,1.8,4,3.6,4.6,125.7
2018-10-02 23:00:00,7057.77,1.9,3.6,3.4,4.1,116.3
2018-10-03 00:00:00,7384.78,2.1,3.2,4.4,3.6,119.2
2018-10-03 01:00:00,5787.75,2.2,2.8,5.1,3.2,124.7
2018-10-03 02:00:00,3514.08,2.1,2.4,4.9,2.8,130.6
2018-10-03 03:00:00,3663.74,2.1,2.1,5.1,2.5,135.6
2018-10-03 04:00:00,5566.01,2.1,2.1,5.3,2.3,138.2
2018-10-03 05:00:00,8010.13,2.1,2,5.3,2.2,137.5
2018-10-03 06:00:00,8442.16,2,1.8,5.3,2.1,129.9
2018-10-03 07:00:00,6823.99,1.9,1.6,5.2,1.9,127
2018-10-03 08:00:00,4952.18,1.9,1.4,4.6,1.7,132.2
2018-10-03 09:00:00,2650.47,2.2,1.3,3.9,1.6,136.5
2018-10-03 10:00:00,1483.64,2.5,1.2,3.5,1.6,135.7
2018-10-03 11:00:00,1747.67,2.5,1.2,3.5,1.5,134.2
2018-10-03 12:00:00,1170.24,2.9,1.2,4.5,1.5,131.4
2018-10-03 13:00:00,150.35,3.1,1.3,4.9,1.5,133.3
2018-10-03 14:00:00,0.62,2.4,1.3,4,1.5,139.9
2018-10-03 15:00:00,0,2,1.5,3.3,1.5,138.3
2018-10-03 16:00:00,0.01,1.9,1.7,3.1,1.7,123
2018-10-03 17:00:00,0,1.9,2,3.5,1.9,117.3
2018-10-03 18:00:00,0,1.9,2.1,3.5,2,119.8
2018-10-03 19:00:00,0.01,1.8,2.2,2.9,1.9,124.7
2018-10-03 20:00:00,178.1,2,2.2,2.5,1.9,141.7
2018-10-03 21:00:00,230.4,2.2,2.2,2.5,1.8,150.7
2018-10-03 22:00:00,146.04,2.2,2.2,2.5,1.7,140
2018-10-03 23:00:00,279.12,2.3,2.1,2.6,1.6,134.1
2018-10-04 00:00:00,424.77,2.3,2.1,2.9,1.6,148.9
2018-10-04 01:00:00,1707.19,2.2,2.1,3.2,1.7,157
2018-10-04 02:00:00,1006.75,2.1,2.2,3.2,1.8,154.7
2018-10-04 03:00:00,1065.67,2.2,2.1,3.1,1.8,153.2
2018-10-04 04:00:00,218.81,2.3,1.9,2.9,1.7,151.7
2018-10-04 05:00:00,47.05,2.2,1.7,2.6,1.7,148.9
2018-10-04 06:00:00,0,2.2,1.6,2.4,1.7,160.5
2018-10-04 07:00:00,0,2.1,1.7,1.9,1.7,181.7
2018-10-04 08:00:00,0,1.7,1.8,2.1,1.8,166.2
2018-10-04 09:00:00,0,1.5,1.6,2.2,1.6,150.6
2018-10-04 10:00:00,0,1,1.3,1.8,1.3,155.8
2018-10-04 11:00:00,0,0.8,1,1.4,1.1,188.8
2018-10-04 12:00:00,109.75,1.3,1,1.9,1.2,246.6
2018-10-04 13:00:00,140.29,2,1.5,3,1.6,275
2018-10-04 14:00:00,969.44,2.4,2.1,3.7,2.1,287.5
2018-10-04 15:00:00,595.12,2.2,2.3,3.6,2.4,298.5
2018-10-04 16:00:00,361.07,1.9,2.4,3.4,2.5,312.7
2018-10-04 17:00:00,155.85,1.7,2.5,3.5,2.5,325.4
2018-10-04 18:00:00,0.07,1.6,2.2,2.7,2.2,335.5
2018-10-04 19:00:00,0.24,1.7,1.6,1.7,1.6,349.7
2018-10-04 20:00:00,0,1.7,0.9,1.3,1,351.2
2018-10-04 21:00:00,0,1.8,0.7,1,0.8,342.9
2018-10-04 22:00:00,0,1.7,1,0.6,0.8,341.7
2018-10-04 23:00:00,0,1.7,1.3,0.4,0.8,320.2
2018-10-05 00:00:00,0,2,1.5,0.7,1,239.7
2018-10-05 01:00:00,0,2.3,1.9,1,1.3,233.5
2018-10-05 02:00:00,0.03,2.4,2.2,0.8,1.6,220.5
2018-10-05 03:00:00,0,2.6,2.3,1,1.7,196.9
2018-10-05 04:00:00,0.13,2.6,2.1,1.3,1.8,178.3
2018-10-05 05:00:00,0,2.4,1.9,1.7,1.8,163.6
2018-10-05 06:00:00,0,2.6,1.8,2,1.8,169.7
2018-10-05 07:00:00,0,2.4,1.7,2.6,1.8,166
2018-10-05 08:00:00,0,1.9,1.6,3.3,1.8,151.4
2018-10-05 09:00:00,0,1.4,1.6,2.8,1.9,148.6
2018-10-05 10:00:00,1.11,0.8,1.7,1.8,2,167.7
2018-10-05 11:00:00,1172.92,1,1.8,1.8,2.1,216.7
2018-10-05 12:00:00,1566.93,2.2,2,3.3,2.4,231.3
2018-10-05 13:00:00,2105.53,2.9,2.4,4.7,2.8,230.9
2018-10-05 14:00:00,2851.96,3,2.8,4.8,3.2,242.5
2018-10-05 15:00:00,1398.7,3,3.1,4.6,3.5,263
2018-10-05 16:00:00,461.62,2.9,3.2,4.2,3.7,275.4
2018-10-05 17:00:00,2849.78,2.6,3.4,3.9,3.9,278.6
2018-10-05 18:00:00,650.95,1.9,3.4,3.2,4,286.8
2018-10-05 19:00:00,69.26,1.5,3.2,3,3.9,293.9
2018-10-05 20:00:00,318.55,1.5,3.1,3.3,3.8,293.2
2018-10-05 21:00:00,198.58,1.5,2.9,3.3,3.8,286.8
