timestamp,day_ahead_price,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain,snow,clouds,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Oil_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Water Reservoir_Actual Aggregated,Hydro Water Reservoir_Actual Consumption,Nuclear_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Offshore_Actual Consumption,Wind Onshore_Actual Aggregated,Actual Aggregated,Long,Short,NL,FR,DE_LU,Load,Solar,Wind Offshore,Wind Onshore
2020-05-19 08:00:00,20.07,16.09,14.35,1024,62,2.1,270,0,0,0,326,2885,0,0,4,11,0,0,4078,687,2249,182,134,0,61,9849,51.03,51.03,0,498,0,9767,2009,194,54
2020-05-19 09:00:00,20.13,18.13,16.7,1024,59,2.1,300,0,0,0,323,3044,0,0,4,7,0,0,4069,691,2680,180,58,0,59,10288,52.93,52.93,0,240,0,9889,2443,189,59
2020-05-19 10:00:00,19.31,19.86,19.01,1022,55,1.5,290,0,0,20,327,2989,0,0,4,5,0,0,4063,683,2816,182,55,0,83,10551,52.93,52.93,0,0,0,9915,2691,178,69
2020-05-19 11:00:00,18.19,21.63,19.37,1024,46,3.1,280,0,0,20,336,2704,0,0,10,6,0,0,4063,662,2934,184,99,0,124,10592,53.18,53.18,0,160,0,9685,2768,146,86
2020-05-19 12:00:00,17.71,22.42,20.09,1023,43,3.1,300,0,0,20,336,2646,0,0,437,9,0,0,4062,656,2903,183,102,0,131,10061,51.03,51.03,0,453,0,9493,2677,100,107
2020-05-19 13:00:00,17.82,23.12,20.88,1021,46,3.6,330,0,0,20,335,2838,0,0,312,11,0,0,4061,656,2701,182,77,0,151,9840,3.97,3.97,0,602,0,9420,2458,84,130
2020-05-19 14:00:00,19.03,23.16,20.65,1021,43,3.6,340,0,0,20,336,3073,0,90,7,14,0,0,4061,672,2327,181,17,0,169,9849,2.55,2.55,0,685,0,9424,2115,26,152
2020-05-19 15:00:00,17.91,23.1,21,1020,40,2.6,320,0,0,0,332,3075,0,9,5,13,0,0,4062,721,1822,179,65,0,177,9344,-1.1,-1.1,0,1489,0,9444,1611,9,171
2020-05-19 16:00:00,26.1,22.78,18.86,1022,40,5.1,340,0,0,0,337,3285,0,165,2,12,0,0,4064,658,1164,178,51,0,185,9161,3.22,3.22,0,1455,0,9679,1070,3,184
2020-05-19 17:00:00,30.92,21.82,17.53,1022,43,5.7,360,0,0,0,336,3479,0,861,0,11,0,0,4054,681,535,181,21,0,204,9491,56.76,56.76,0,1382,0,9665,511,0,192
2020-05-19 18:00:00,32.01,20.91,17.89,1024,43,3.6,340,0,0,0,334,3473,0,795,0,10,0,0,4049,690,136,185,1,10,180,8655,4.19,4.19,0,1530,0,9401,144,0,192
2020-05-19 19:00:00,29,19.37,16.4,1023,48,3.6,340,0,0,0,331,3241,0,704,0,8,0,0,4053,622,9,189,0,19,173,8391,51.03,51.03,0,1885,0,9141,13,0,182
2020-05-19 20:00:00,26.44,17.4,15.79,1024,59,2.1,360,0,0,0,333,3308,0,628,0,6,0,0,4055,552,0,193,0,19,243,8377,51.03,51.03,0,2297,0,9273,0,1,165
2020-05-19 21:00:00,23.18,15.94,13.99,1025,59,2.1,340,0,0,0,330,3269,0,14,23,9,0,0,4059,494,0,192,0,20,232,7756,52.86,52.86,0,2280,0,9200,0,12,144
2020-05-19 22:00:00,21.24,14.66,13.64,1024,67,1,330,0,0,0,333,3149,0,0,192,11,0,0,4061,426,0,192,0,20,149,6879,57.84,57.84,0,2593,0,8593,0,27,126
2020-05-19 23:00:00,22,13.7,12.46,1024,67,1,340,0,0,0,331,3042,0,0,318,11,0,0,4065,475,0,193,0,13,88,6855,51.8,51.8,0,2636,0,8155,0,86,105
2020-05-20 00:00:00,19.36,13.04,12.45,1024,76,0.5,360,0,0,0,334,3005,0,0,552,12,0,0,4068,448,0,199,1,2,78,6878,50.44,50.44,0,2670,0,7741,0,123,90
2020-05-20 01:00:00,18.5,12.42,11.92,1024,81,0.5,0,0,0,0,335,2997,0,0,550,15,0,0,4069,417,0,198,3,1,100,6912,50.44,50.44,0,2459,0,7634,0,127,79
2020-05-20 02:00:00,17.73,11.59,11.15,1024,87,0.5,20,0,0,0,334,3064,0,0,547,15,0,0,4071,426,0,198,0,5,118,7041,50.44,50.44,0,2283,0,7637,0,105,71
2020-05-20 03:00:00,17.95,11.01,10.42,1024,87,0.5,70,0,0,0,334,2954,0,0,631,13,0,0,4073,440,0,200,32,0,112,6891,4.96,4.96,0,2102,0,7745,2,98,63
2020-05-20 04:00:00,19.11,10.45,9.63,1024,93,1,180,0,0,0,339,3042,0,0,204,10,0,0,4078,496,106,202,52,0,124,7631,4.96,4.96,0,1909,0,8104,94,79,56
2020-05-20 05:00:00,26.66,11.66,10.89,1024,87,1,0,0,0,0,342,3138,0,0,115,9,0,0,4077,618,455,201,63,0,104,8251,4.96,4.96,0,1905,0,8758,408,41,48
2020-05-20 06:00:00,31.03,14.28,13.98,1024,82,1,0,0,0,20,337,3153,0,305,0,8,0,0,4073,685,1068,197,88,0,62,9174,52.09,52.09,0,1662,0,9381,962,64,41
2020-05-20 07:00:00,23.74,16.07,15.7,1026,72,1,0,0,0,0,338,3102,0,360,0,9,0,0,4070,714,1727,196,59,0,44,9779,51.72,51.72,0,1438,0,9741,1583,105,37
2020-05-20 08:00:00,20.7,17.98,17.06,1025,67,2.1,60,0,0,0,342,2979,0,108,0,9,0,0,4064,703,2246,195,3,7,61,9970,50.44,50.44,0,1440,0,9869,2125,116,39
2020-05-20 09:00:00,17.14,19.71,17.7,1024,55,3.1,60,0,0,0,338,2683,0,150,0,10,0,0,4060,666,2586,194,0,15,78,10212,4.96,4.96,0,1415,0,9777,2422,78,45
2020-05-20 10:00:00,16.79,20.9,19.07,1023,49,2.6,80,0,0,20,336,2652,0,41,1,11,0,0,4058,662,2788,194,0,17,85,10199,50.44,50.44,0,1278,0,9865,2501,28,55
2020-05-20 11:00:00,16.91,22.09,19.24,1024,46,4.1,30,0,0,20,328,2702,0,25,3,12,0,0,4049,665,2815,193,0,15,97,10153,50.44,50.44,0,1116,0,9690,2467,17,66
2020-05-20 12:00:00,15.75,22.72,19.68,1022,46,4.6,40,0,0,20,314,2884,0,0,470,12,0,0,4046,661,2758,196,0,17,103,10013,4.96,4.96,0,1176,0,9508,2360,16,75
2020-05-20 13:00:00,14.11,23.34,21.39,1022,41,2.6,0,0,0,20,312,2902,0,0,230,10,0,0,4047,654,2624,193,0,17,117,9796,4.96,4.96,0,1156,0,9460,2184,14,83
2020-05-20 14:00:00,15.72,23.95,22.34,1022,43,2.6,40,0,0,20,314,2954,0,0,246,7,0,0,4044,634,2257,192,0,10,122,9535,4.96,4.96,0,1194,0,9345,1933,5,90
2020-05-20 15:00:00,20.39,24.29,22.52,1020,44,3.1,340,0,0,20,312,3022,0,0,170,9,0,0,4040,666,1772,191,26,0,117,9134,3.43,3.43,0,1573,0,9365,1554,0,97
2020-05-20 16:00:00,24.09,24.34,22.28,1021,41,3.1,360,0,0,0,311,3293,0,17,113,16,0,0,4036,654,1134,194,66,0,139,8749,4.96,4.96,0,1575,0,9586,1024,0,105
2020-05-20 17:00:00,28.98,23.88,21.36,1021,41,3.6,30,0,0,0,316,3453,0,727,0,15,0,0,4031,640,531,195,122,0,163,9191,51.33,51.33,0,1353,0,9553,520,0,117
2020-05-20 18:00:00,30.96,23.1,20.93,1020,43,3.1,60,0,0,0,319,3463,0,791,0,12,0,0,4032,624,147,196,212,0,158,8858,50.44,50.44,0,1238,0,9244,158,0,139
2020-05-20 19:00:00,27.05,21.43,20.33,1022,52,2.1,60,0,0,0,333,3368,0,791,0,7,0,0,4037,603,11,198,271,0,159,8726,52.27,52.27,0,1499,0,9057,15,1,176
2020-05-20 20:00:00,26.95,19.49,18.42,1022,59,2.1,90,0,0,0,329,3396,0,519,0,4,0,0,4042,496,0,199,251,0,210,8687,4.96,4.96,0,1603,0,9023,0,30,218
2020-05-20 21:00:00,22.94,18.16,16.31,1023,63,3.1,100,0,0,0,318,3177,0,0,97,4,0,0,4048,446,0,198,208,0,273,7935,50.44,50.44,0,1547,0,8820,0,104,247
2020-05-20 22:00:00,20.82,16.88,15.4,1023,63,2.1,90,0,0,0,318,2938,0,0,125,7,0,0,4052,401,0,200,247,0,312,7406,51.5,51.5,0,1721,0,8274,0,431,312
2020-05-20 23:00:00,19.94,15.75,14.23,1023,67,2.1,110,0,0,0,316,2892,0,0,269,10,0,0,4054,428,0,199,388,0,282,7828,51.39,51.39,0,1579,0,7784,0,405,295
2020-05-21 00:00:00,17.29,14.8,13.74,1023,72,1.5,110,0,0,0,323,2453,0,0,172,10,0,0,4061,408,0,199,348,0,294,7169,4.96,4.96,0,1501,0,7452,0,454,269
2020-05-21 01:00:00,16.28,13.92,12.59,1022,71,1.5,120,0,0,0,331,2331,0,0,275,10,0,0,4066,420,0,198,355,0,275,6988,4.96,4.96,0,1791,0,7241,0,585,238
2020-05-21 02:00:00,15.07,12.99,12.04,1022,76,1,100,0,0,0,340,2105,0,0,19,11,0,0,4069,435,0,201,315,0,209,6970,51.29,51.29,0,1676,0,7321,0,607,210
2020-05-21 03:00:00,15.57,12.19,11.33,1022,82,1,90,0,0,0,342,2000,0,64,0,11,0,0,4070,464,0,199,323,0,116,6900,49.79,49.79,0,1577,0,7161,3,582,191
2020-05-21 04:00:00,14.9,11.33,10.04,1022,87,1.62,119,0,0,0,336,2011,0,0,13,13,0,0,4070,508,135,202,296,0,82,6971,4.96,4.96,0,1282,0,6911,105,559,174
2020-05-21 05:00:00,19.77,12.37,11.85,1022,81,0.5,100,0,0,0,326,2011,0,0,14,13,0,0,4067,559,470,198,222,0,75,7261,4.96,4.96,0,1375,0,7147,445,510,143
2020-05-21 06:00:00,19.56,14.79,14.3,1022,76,1,80,0,0,0,319,2020,0,62,3,13,0,0,4064,648,1033,198,130,0,40,7711,51.34,51.34,0,827,0,7457,1027,342,101
2020-05-21 07:00:00,16.12,17.19,16.82,1022,67,1,0,0,0,0,327,2014,0,66,1,14,0,0,4056,717,1660,198,74,0,19,8252,49.79,49.79,0,262,0,7827,1658,267,68
2020-05-21 08:00:00,14.82,19.5,18.85,1022,59,1.5,80,0,0,0,333,1937,0,79,0,13,0,0,4047,727,2207,196,17,0,22,8770,49.79,49.79,0,0,0,8102,2190,298,51
2020-05-21 09:00:00,14.92,21.43,21.44,1022,56,1,0,0,0,0,332,1847,0,0,10,12,0,0,4044,696,2596,195,2,2,20,9038,4.96,4.96,0,0,0,8167,2598,246,44
2020-05-21 10:00:00,14.54,22.73,23.47,1020,56,0.5,0,0,0,0,333,1839,0,0,442,13,0,0,4045,652,2785,197,14,0,21,8915,49.79,49.79,487,0,0,8246,2821,183,41
2020-05-21 11:00:00,13.29,24.59,24.98,1020,50,1,0,0,0,0,328,1790,0,0,496,12,0,0,4037,681,2744,194,41,0,22,8592,54.03,54.03,253,0,0,8140,2888,74,42
2020-05-21 12:00:00,12.14,25.58,25.28,1021,44,1.5,0,0,0,0,331,1744,0,0,895,11,0,0,4033,694,2670,193,8,1,26,8139,49.79,49.79,205,0,0,7872,2787,67,45
2020-05-21 13:00:00,13.9,26.05,24.44,1019,38,2.6,100,0,0,0,331,1711,0,0,604,11,0,0,4035,644,2573,190,9,1,29,8084,3.42,3.42,3,0,0,7712,2499,32,50
2020-05-21 14:00:00,15.47,27.22,27.15,1021,36,0.5,0,0,0,0,328,1844,0,0,135,10,0,0,4034,587,2200,188,14,0,37,8225,4.17,4.17,0,129,0,7739,2061,43,57
2020-05-21 15:00:00,18,27.51,26.39,1018,36,2.1,110,0,0,0,328,2268,0,102,0,10,0,0,4031,544,1687,185,2,9,39,8337,49.79,49.79,0,1039,0,7918,1558,168,65
2020-05-21 16:00:00,20.79,27.56,27.22,1019,36,1,0,0,0,0,330,2703,0,178,0,10,0,0,4024,571,1112,181,0,14,39,8472,4.96,4.96,0,1342,0,8280,1031,430,69
2020-05-21 17:00:00,25.85,27.37,26.21,1019,36,2.1,10,0,0,0,329,2839,0,478,0,10,0,0,4018,560,520,185,0,12,39,8301,49.79,49.79,0,1405,0,8376,519,579,72
2020-05-21 18:00:00,27.64,26.77,25.65,1020,34,1.5,30,0,0,0,328,2812,0,922,0,10,0,0,4014,538,136,186,0,13,40,8073,49.79,49.79,0,1259,0,8358,166,286,75
2020-05-21 19:00:00,26.21,25.12,25.39,1020,44,0.5,80,0,0,0,333,2869,0,669,0,12,0,0,4014,520,12,191,2,1,47,8066,49.79,49.79,0,1429,0,8276,16,304,80
2020-05-21 20:00:00,24.12,22.08,22.63,1020,60,1,0,0,0,0,336,2880,0,48,0,14,0,0,4016,461,0,193,7,0,65,7690,49.79,49.79,2,1155,0,8574,0,296,89
2020-05-21 21:00:00,22.78,20.06,19.95,1020,64,1.5,140,0,0,0,333,2776,0,49,0,13,0,0,4022,439,0,194,43,0,66,7441,50.56,50.56,219,509,0,8421,0,264,99
2020-05-21 22:00:00,20,18.84,18.53,1021,72,2.1,190,0,0,0,335,2409,0,0,134,11,0,0,4024,384,0,188,43,0,95,6691,47.99,47.99,248,742,0,7855,0,186,146
2020-05-21 23:00:00,17.03,18.1,17.2,1020,72,2.6,200,0,0,0,337,2095,0,0,128,9,0,0,4026,372,0,188,63,0,166,6486,47.99,47.99,46,202,0,7399,0,623,218
2020-05-22 00:00:00,15.5,17.44,15.38,1019,68,3.6,190,0,0,0,339,1843,0,53,5,8,0,0,4030,338,0,190,166,0,289,7698,47.99,47.99,0,8,0,7051,0,1141,311
2020-05-22 01:00:00,14.02,16.99,15.06,1019,72,3.6,190,0,0,0,335,1490,0,0,80,8,0,0,4033,330,0,187,505,0,502,7935,4.96,4.96,0,580,0,6833,0,1340,407
2020-05-22 02:00:00,10.34,17.09,14.84,1016,72,4.1,180,0,0,0,335,1199,0,0,461,7,0,0,4034,324,0,196,1227,0,631,9429,-26.29,-26.29,0,0,0,6574,0,1458,486
2020-05-22 03:00:00,9.86,17.52,15.4,1016,72,4.1,190,0,0,0,335,1189,0,0,481,4,0,0,4032,331,0,200,1546,0,637,9655,-19.92,-19.92,0,0,0,6703,2,1494,544
2020-05-22 04:00:00,9.74,18.07,15.84,1018,68,4.1,190,0,0,0,335,1225,0,0,293,4,0,0,4022,393,60,198,1600,0,718,9728,-9.24,-9.24,0,0,0,6950,77,1371,582
2020-05-22 05:00:00,8.76,18.62,16.2,1017,68,4.6,180,0,0,0,337,1235,0,0,344,6,0,0,4019,484,195,197,1598,0,757,9517,-10.78,-10.78,0,199,0,7378,276,403,600
2020-05-22 06:00:00,16.01,19.72,17.34,1017,64,4.6,190,0,0,0,330,1319,0,35,5,10,0,0,4016,570,349,196,1574,0,774,9995,4.96,4.96,0,0,0,8038,472,766,593
2020-05-22 07:00:00,13.73,20.36,18.49,1017,68,4.6,190,0,0,0,326,1434,0,109,0,15,0,0,4011,700,627,192,1554,0,594,9811,48.78,48.78,0,0,0,8481,663,1322,573
2020-05-22 08:00:00,14,21.55,18.98,1017,64,5.7,190,0,0,0,318,1339,0,141,0,16,0,0,4005,709,1052,187,1579,0,567,10688,47.99,47.99,0,0,0,8658,874,1592,565
2020-05-22 09:00:00,12.65,23.1,20.81,1015,53,4.6,210,0,0,0,324,1379,0,353,0,11,0,0,4008,696,1406,189,1536,0,472,10810,49.28,49.28,0,0,0,8747,1063,1591,581
2020-05-22 10:00:00,14.1,23.58,20.03,1015,50,6.2,230,0,0,0,336,1252,0,198,0,6,0,0,4013,680,1610,191,1607,0,483,10505,4.96,4.96,0,0,0,8779,1210,1579,616
2020-05-22 11:00:00,14.51,24.46,19.86,1018,44,7.2,260,0,0,0,339,1193,0,0,312,5,0,0,4010,625,1674,195,1610,0,557,10316,2.78,2.78,0,0,0,8534,1279,1593,661
2020-05-22 12:00:00,2.29,24.16,19.53,1018,41,6.7,260,0,0,20,342,1314,0,0,257,6,0,0,4009,618,1230,198,1632,0,759,10789,52.34,52.34,0,0,0,8359,1231,1595,712
2020-05-22 13:00:00,-0.05,22.45,16.91,1019,43,7.7,280,0,0,20,335,1389,0,0,164,13,0,0,4022,662,923,198,1626,0,919,10767,49.55,49.55,0,0,0,8468,1045,1598,756
2020-05-22 14:00:00,-5.2,18.52,15.24,1019,77,6.7,280,0.3,0,40,341,1402,0,49,2,14,0,0,4041,695,930,196,1635,0,895,10747,60.05,60.05,0,0,0,8574,829,1596,773
2020-05-22 15:00:00,6.2,18.06,16.08,1020,82,5.1,270,0.5,0,20,340,1417,0,0,83,14,0,0,4046,605,948,198,1635,0,817,10486,3.85,3.85,0,0,0,8675,641,1596,739
2020-05-22 16:00:00,18.81,18.2,13.49,1018,68,7.7,260,0,0,20,336,1749,0,0,6,12,0,0,4043,593,763,196,1637,0,703,10309,4.96,4.96,0,0,0,8628,448,1597,661
2020-05-22 17:00:00,21.95,17.49,12.33,1020,59,7.2,250,0,0,20,334,2057,0,105,0,10,0,0,4049,547,373,198,1635,0,552,10057,47.99,47.99,0,0,0,8548,259,1597,577
2020-05-22 18:00:00,21.86,18.25,14.61,1019,63,5.7,250,0,0,20,337,2085,0,173,0,8,0,0,4053,539,110,200,1630,0,579,9813,47.99,47.99,0,0,0,8341,96,1598,529
2020-05-22 19:00:00,20.85,17.92,12.07,1020,42,6.7,250,0,0,0,340,2108,0,8,8,8,0,0,4050,463,6,201,1628,0,603,9563,4.96,4.96,0,0,0,8197,9,1596,524
2020-05-22 20:00:00,22.81,16.87,11.19,1020,42,6.2,250,0,0,0,342,2133,0,225,0,8,0,0,4049,407,0,202,1626,0,610,9706,47.99,47.99,0,0,0,8129,0,1595,535
2020-05-22 21:00:00,20.47,16.2,10.07,1022,48,7.2,250,0,0,0,342,2149,0,208,0,8,0,0,4053,385,0,201,1621,0,610,10472,47.99,47.99,0,0,0,8031,0,1596,538
2020-05-22 22:00:00,14.01,15.67,9.38,1022,41,6.7,250,0,0,0,348,1955,0,0,5,9,0,0,4059,364,0,203,1605,0,593,9946,46.77,46.77,0,0,0,7577,0,1543,580
2020-05-22 23:00:00,11.48,15.22,8.34,1021,38,7.2,250,0,0,0,344,1687,0,0,10,9,0,0,4063,358,0,203,1594,0,574,9671,46.77,46.77,0,0,0,7203,0,1498,540
2020-05-23 00:00:00,10.87,14.64,8.04,1021,38,6.7,250,0,0,0,343,1682,0,0,11,8,0,0,4066,351,0,203,1588,0,509,9612,46.77,46.77,0,0,0,6885,0,1487,506
2020-05-23 01:00:00,8.72,14.2,8.21,1022,44,6.2,260,0,0,0,344,1447,0,0,92,8,0,0,4067,344,0,201,1587,0,484,9484,3.02,3.02,0,0,0,6659,0,1499,476
2020-05-23 02:00:00,9.37,13.9,8.02,1022,47,6.2,260,0,0,0,305,1439,0,0,15,9,0,0,4070,342,0,203,1555,0,515,9462,4.86,4.86,0,0,0,6767,0,1496,450
2020-05-23 03:00:00,9.5,13.56,8.9,1022,50,4.6,250,0,0,0,290,1368,0,0,15,12,0,0,4072,351,0,203,1454,0,518,9474,4.86,4.86,0,0,0,6771,2,1481,429
2020-05-23 04:00:00,12.37,13.26,8.18,1022,58,5.7,240,0,0,0,289,1470,0,0,15,14,0,0,4071,444,46,204,1348,0,482,9616,4.86,4.86,0,0,0,6846,65,1473,418
2020-05-23 05:00:00,15.07,13.21,8.74,1023,62,5.1,250,0,0,0,313,1484,0,0,15,14,0,0,4070,581,211,202,1359,0,513,9944,4.96,4.96,0,0,0,7047,238,1466,421
2020-05-23 06:00:00,16.57,13.37,8.16,1023,62,6.2,240,0.5,0,20,342,1425,0,4,11,13,0,0,4068,596,431,200,1393,0,513,10293,3.28,3.28,0,0,0,7356,519,1494,450
2020-05-23 07:00:00,16.72,13.56,8.39,1024,62,6.2,250,0,0,0,346,1474,0,418,0,11,0,0,4066,643,756,201,1483,0,521,10963,48.75,48.75,0,0,0,7755,928,1497,517
2020-05-23 08:00:00,15.53,14.1,9.87,1024,71,5.7,250,0,0,20,324,1538,0,95,0,9,0,0,4064,730,1262,202,1469,0,500,11261,89.88,89.88,0,0,0,8090,1419,1485,609
2020-05-23 09:00:00,-2.41,15.15,9.4,1024,58,7.2,260,0,0,40,236,1525,0,138,0,8,0,0,4064,753,1935,201,1569,0,543,11118,52.58,52.58,0,0,0,8085,1853,1483,702
2020-05-23 10:00:00,-32,16.4,10.12,1024,45,7.2,270,0,0,40,188,1416,0,0,362,8,0,0,4064,750,2211,200,1530,0,630,10634,4.86,4.86,0,0,0,8256,2243,1536,788
2020-05-23 11:00:00,-19,17.46,10.28,1024,39,8.2,270,0,0,40,144,1406,0,0,713,8,0,0,4060,742,2262,201,1619,0,766,10604,48.13,48.13,0,0,0,7835,2521,1587,877
2020-05-23 12:00:00,-39.21,18.14,11.42,1024,39,7.7,270,0,0,0,144,1405,0,0,815,9,0,0,4059,748,2319,201,1630,0,921,10758,47.66,47.66,0,0,0,7623,2564,1596,973
2020-05-23 13:00:00,-40,18.9,11.47,1024,37,8.7,270,0,0,0,142,1294,0,0,926,9,0,0,4056,700,2197,200,1594,0,1000,10723,3.77,3.77,0,0,0,7469,2422,1598,1064
2020-05-23 14:00:00,-44.51,18.84,10.91,1025,36,9.3,260,0,0,0,141,1353,0,0,802,9,0,0,4056,614,1901,201,1509,0,1114,10952,4.86,4.86,0,0,0,7348,2129,1597,1133
2020-05-23 15:00:00,-12.04,18.8,10.02,1025,34,10.3,270,0,0,0,145,1347,0,14,158,7,0,0,4057,596,1667,200,1607,0,1081,11615,-1.41,-1.41,0,0,0,7373,1705,1598,1165
2020-05-23 16:00:00,7.98,18.39,9.06,1025,32,10.8,270,0,0,0,140,1359,0,17,98,7,0,0,4056,495,1156,198,1622,0,1159,10656,-87.92,-87.92,0,0,0,7650,1154,1598,1147
2020-05-23 17:00:00,12.2,17.92,10.26,1025,36,8.7,250,0,0,0,136,1420,0,390,0,6,0,0,4057,505,559,201,1619,0,1292,9937,2.03,2.03,0,178,0,7933,555,1598,1079
2020-05-23 18:00:00,12.95,17.06,9.05,1026,39,9.3,270,0,0,0,140,1541,0,678,0,5,0,0,4058,452,169,202,1622,0,1190,9899,4.96,4.96,0,0,0,7863,164,1598,982
2020-05-23 19:00:00,13.41,15.54,7.59,1027,44,9.3,260,0,0,0,140,1579,0,553,0,5,0,0,4063,449,12,204,1615,0,1005,9922,46.77,46.77,0,0,0,7777,19,1596,892
2020-05-23 20:00:00,14.56,14.33,7.98,1027,50,7.2,250,0,0,0,144,1512,0,497,0,5,0,0,4064,463,0,205,1596,0,916,9729,4.96,4.96,0,0,0,7851,0,1557,839
2020-05-23 21:00:00,13.99,13.49,7.2,1028,54,7.2,250,0,0,0,139,1643,0,276,0,6,0,0,4065,432,0,204,1545,0,929,9583,48.49,48.49,39,0,0,7876,0,1548,812
2020-05-23 22:00:00,0.03,12.77,7.09,1028,62,6.7,240,0,0,0,140,1414,0,27,6,11,0,0,4066,439,0,205,1487,0,861,8625,4.86,4.86,108,0,0,7442,0,1466,745
2020-05-23 23:00:00,-1.42,12.15,6.19,1028,66,7.2,240,0,0,0,146,1493,0,22,25,15,0,0,4065,407,0,205,1307,0,802,9297,46.77,46.77,0,0,0,7177,0,1484,720
2020-05-24 00:00:00,-6.74,11.49,6.2,1028,76,6.7,240,0,0,0,142,1400,0,0,34,15,0,0,4068,427,0,205,1320,0,783,8893,46.77,46.77,0,0,0,6852,0,1451,683
2020-05-24 01:00:00,-17.02,11.02,6.32,1028,76,5.7,240,0,0,0,141,1374,0,0,15,11,0,0,4072,385,0,203,1203,0,705,8573,4.86,4.86,0,0,0,6682,0,1441,636
2020-05-24 02:00:00,-18.57,10.53,6.19,1028,87,5.7,240,0,0,0,140,1361,0,0,15,9,0,0,4068,354,0,201,1312,0,622,8095,3.98,3.98,0,0,0,6384,0,1447,586
2020-05-24 03:00:00,-21.77,10.39,6.01,1028,87,5.7,240,0,0,0,136,1360,0,0,15,9,0,0,4062,365,1,204,1293,0,582,7932,4.86,4.86,0,0,0,6557,4,1467,535
2020-05-24 04:00:00,-28.18,10.37,6.41,1028,87,5.1,240,0,0,0,138,1327,0,0,16,9,0,0,4061,441,126,206,1132,0,498,8665,4.86,4.86,0,0,0,6586,115,1408,486
2020-05-24 05:00:00,-24.98,10.69,7.16,1029,87,4.6,240,0,0,0,137,1322,0,0,16,9,0,0,4060,497,491,205,1009,0,398,9027,4.86,4.86,0,0,0,6681,440,1412,457
2020-05-24 06:00:00,-27.44,11.92,7.07,1030,76,6.2,250,0,0,20,141,1280,0,0,360,10,0,0,4058,528,961,202,962,0,383,9704,2.93,2.93,313,0,0,6919,917,1413,457
2020-05-24 07:00:00,-27.68,13.01,8.17,1030,71,6.2,250,0,0,20,133,1475,0,0,359,11,0,0,4056,511,1152,199,1064,0,421,8805,46.77,46.77,1313,0,0,7164,1318,1404,481
2020-05-24 08:00:00,-52.71,13.5,8.52,1031,66,6.2,250,0,0,20,136,1363,0,0,110,10,0,0,4054,668,1095,197,1101,0,435,8862,4.86,4.86,1698,0,0,7677,1551,1394,526
2020-05-24 09:00:00,-35,14.12,9.33,1030,67,6.2,250,0,0,40,134,1418,0,0,604,10,0,0,4050,690,1207,192,1038,0,443,8350,46.77,46.77,1776,0,0,7906,1586,1347,581
2020-05-24 10:00:00,-54.73,15.07,10.86,1031,67,5.7,250,0,0,40,139,1445,0,0,435,10,0,0,4047,676,1407,192,1168,0,488,8471,47.98,47.98,1703,0,0,8163,1558,1239,624
2020-05-24 11:00:00,-14.49,15.67,10.79,1031,59,6.2,260,0,0,40,120,1388,0,0,454,10,0,0,4042,718,1078,201,1210,0,601,8260,50.06,50.06,1061,0,0,8184,1637,1181,642
2020-05-24 12:00:00,-25,15.87,11.03,1031,59,6.2,260,0.9,0,40,120,1358,0,0,209,10,0,0,4054,735,879,201,1125,0,659,8241,71.41,71.41,853,0,0,8000,1631,1221,628
2020-05-24 13:00:00,-44.59,15.94,12.83,1031,63,4.1,320,0,0,40,121,1308,0,0,135,11,0,0,4059,740,894,202,1069,0,638,8173,104.34,104.34,597,0,0,7960,1502,1237,590
2020-05-24 14:00:00,-28.78,16.42,13.53,1032,59,3.6,310,0,0,40,122,1440,0,0,715,12,0,0,4059,741,838,203,1042,0,488,7818,46.77,46.77,1010,0,0,7838,1307,1166,540
2020-05-24 15:00:00,1,16.74,13.82,1032,63,4.1,330,0,0,40,121,1523,0,260,0,13,0,0,4062,737,813,203,716,0,406,7558,121.38,121.38,713,0,0,8254,1061,995,478
2020-05-24 16:00:00,16.31,17.05,13.61,1033,59,4.6,280,0,0,40,122,1884,0,90,15,13,0,0,4063,735,469,203,606,0,347,7039,4.96,4.96,1300,0,0,8236,741,497,405
2020-05-24 17:00:00,20.32,16.59,13.49,1033,55,3.6,300,0.9,0,40,124,2168,0,64,0,13,0,0,4063,723,250,202,400,0,280,6876,4.96,4.96,816,27,0,8474,412,171,330
2020-05-24 18:00:00,16.5,15.9,13.83,1033,63,2.6,360,0,0,40,124,2259,0,268,0,13,0,0,4061,637,110,203,289,0,205,7187,4.96,4.96,193,584,0,8371,151,0,269
2020-05-24 19:00:00,14.58,15.78,14.27,1033,67,2.1,340,0,0,20,124,2316,0,237,0,13,0,0,4059,454,9,205,193,0,159,7469,4.96,4.96,252,790,0,8066,16,0,228
2020-05-24 20:00:00,18.79,14.85,13.88,1033,67,1,330,0,0,0,137,2367,0,782,0,13,0,0,4060,446,0,205,85,0,149,7540,46.77,46.77,565,185,0,8170,0,0,207
