timestamp,PV_obs,PVOUT,GHI,GTI,TEMP,SA,SE,DNI,DIF
2015-10-10 20:00:00,0,0,0,0,12.3,122.16,-33.67,0,0
2015-10-10 21:00:00,0,0,0,0,12,138.34,-41.33,0,0
2015-10-10 22:00:00,0,0,0,0,11.8,157.74,-46.65,0,0
2015-10-10 23:00:00,0,0,0,0,11.5,179.68,-48.62,0,0
2015-10-11 00:00:00,0,0,0,0,11.1,-158.33,-46.76,0,0
2015-10-11 01:00:00,0,0,0,0,10.5,-138.54,-41.83,0,0
2015-10-11 02:00:00,0,0,0,0,10,-122.26,-34.19,0,0
2015-10-11 03:00:00,0,0,0,0,9.4,-108.61,-25.13,0,0
2015-10-11 04:00:00,0,0,0,0,8.8,-96.62,-15.35,0,0
2015-10-11 05:00:00,0,0,0,0,8.3,-85.41,-4.78,0,0
2015-10-11 06:00:00,0.023,2.35,10,9,8.3,-74.25,4.82,0,10
2015-10-11 07:00:00,0.276,26.878,47,44,8.8,-62.47,14,0,47
2015-10-11 08:00:00,0.506,53.449,80,75,8.5,-49.45,22.29,0,80
2015-10-11 09:00:00,0.759,51.824,79,74,8.2,-34.7,29.02,0,79
2015-10-11 10:00:00,1.15,71.288,100,95,8.1,-18.08,33.48,0,100
2015-10-11 11:00:00,0.966,102.41,136,130,8.2,-0.18,35.07,0,136
2015-10-11 12:00:00,0.851,98.877,132,127,8.6,17.74,33.54,0,132
2015-10-11 13:00:00,0.851,80.493,112,106,9.2,34.39,29.13,0,112
2015-10-11 14:00:00,0.391,38.366,62,58,9,49.18,22.45,0,62
2015-10-11 15:00:00,0.161,11.639,27,25,8.8,62.22,14.17,0,27
2015-10-11 16:00:00,0.023,6.215,16,15,8.6,74.02,5,0,16
2015-10-11 17:00:00,0,0,0,0,8.1,85.19,-4.56,0,0
2015-10-11 18:00:00,0,0,0,0,7.8,96.39,-15.15,0,0
2015-10-11 19:00:00,0,0,0,0,7.5,108.36,-24.94,0,0
2015-10-11 20:00:00,0,0,0,0,7.2,121.97,-34.02,0,0
2015-10-11 21:00:00,0,0,0,0,7,138.19,-41.7,0,0
2015-10-11 22:00:00,0,0,0,0,6.7,157.69,-47.03,0,0
2015-10-11 23:00:00,0,0,0,0,6.4,179.78,-49,0,0
2015-10-12 00:00:00,0,0,0,0,6.1,-158.11,-47.11,0,0
2015-10-12 01:00:00,0,0,0,0,5.6,-138.24,-42.14,0,0
2015-10-12 02:00:00,0,0,0,0,5,-121.94,-34.46,0,0
2015-10-12 03:00:00,0,0,0,0,4.3,-108.29,-25.38,0,0
2015-10-12 04:00:00,0,0,0,0,3.8,-96.31,-15.59,0,0
2015-10-12 05:00:00,0,0,0,0,3.1,-85.11,-5.03,0,0
2015-10-12 06:00:00,0,9.695,21,19,3.1,-73.96,4.58,0,21
2015-10-12 07:00:00,0.138,48.385,72,69,4,-62.19,13.73,0,72
2015-10-12 08:00:00,0.552,91.37,120,117,5,-49.19,22,0,120
2015-10-12 09:00:00,0.943,118.18,150,146,6.1,-34.47,28.69,1,150
2015-10-12 10:00:00,0.736,123.913,157,153,7.1,-17.92,33.12,1,156
2015-10-12 11:00:00,2.277,220.067,248,260,8.2,-0.11,34.7,18,238
2015-10-12 12:00:00,2.438,194.259,224,232,8.8,17.72,33.16,14,216
2015-10-12 13:00:00,1.518,102.892,135,131,9,34.29,28.76,1,135
2015-10-12 14:00:00,0.897,81.662,112,108,9.2,49.03,22.09,0,111
2015-10-12 15:00:00,0.368,32.539,55,51,9,62.04,13.84,0,55
2015-10-12 16:00:00,0.069,9.631,21,20,7.6,73.82,4.69,0,21
2015-10-12 17:00:00,0,0,0,0,5.5,84.98,-4.91,0,0
2015-10-12 18:00:00,0,0,0,0,4.5,96.18,-15.47,0,0
2015-10-12 19:00:00,0,0,0,0,3.4,108.14,-25.27,0,0
2015-10-12 20:00:00,0,0,0,0,2.8,121.76,-34.36,0,0
2015-10-12 21:00:00,0,0,0,0,2,138.03,-42.06,0,0
2015-10-12 22:00:00,0,0,0,0,1.2,157.63,-47.41,0,0
2015-10-12 23:00:00,0,0,0,0,0.6,179.87,-49.37,0,0
2015-10-13 00:00:00,0,0,0,0,0,-157.88,-47.46,0,0
2015-10-13 01:00:00,0,0,0,0,-0.8,-137.94,-42.45,0,0
2015-10-13 02:00:00,0,0,0,0,-1.2,-121.62,-34.74,0,0
2015-10-13 03:00:00,0,0,0,0,-0.6,-107.98,-25.63,0,0
2015-10-13 04:00:00,0,0,0,0,0.3,-96.01,-15.82,0,0
2015-10-13 05:00:00,0,0,0,0,0.4,-84.82,-5.28,0,0
2015-10-13 06:00:00,0,24.105,30,36,1.3,-73.67,4.35,32,26
2015-10-13 07:00:00,0.207,24.119,38,37,3.4,-61.91,13.47,4,36
2015-10-13 08:00:00,0.46,64.253,91,87,5.2,-48.93,21.71,0,91
2015-10-13 09:00:00,0.575,47.377,72,68,5.8,-34.25,28.37,0,72
2015-10-13 10:00:00,0.874,45.409,70,66,5.9,-17.76,32.77,0,70
2015-10-13 11:00:00,1.012,81.212,112,106,6.1,-0.04,34.32,0,112
2015-10-13 12:00:00,1.242,88.197,119,114,6.3,17.69,32.78,0,119
2015-10-13 13:00:00,0.644,84.719,115,110,6.6,34.19,28.39,0,115
2015-10-13 14:00:00,0.391,55.291,82,77,6.9,48.87,21.74,0,82
2015-10-13 15:00:00,0.115,29.069,49,47,6.8,61.86,13.5,1,49
2015-10-13 16:00:00,0.023,2.94,10,10,6.8,73.62,4.39,0,10
2015-10-13 17:00:00,0,0,0,0,6.9,84.77,-5.24,0,0
2015-10-13 18:00:00,0,0,0,0,7.2,95.96,-15.78,0,0
2015-10-13 19:00:00,0,0,0,0,7.7,107.93,-25.59,0,0
2015-10-13 20:00:00,0,0,0,0,8.1,121.56,-34.7,0,0
2015-10-13 21:00:00,0,0,0,0,8.4,137.87,-42.42,0,0
2015-10-13 22:00:00,0,0,0,0,8.4,157.57,-47.79,0,0
2015-10-13 23:00:00,0,0,0,0,8.3,179.95,-49.75,0,0
2015-10-14 00:00:00,0,0,0,0,8.2,-157.66,-47.8,0,0
2015-10-14 01:00:00,0,0,0,0,8.2,-137.65,-42.76,0,0
2015-10-14 02:00:00,0,0,0,0,8.1,-121.3,-35.01,0,0
2015-10-14 03:00:00,0,0,0,0,8.2,-107.66,-25.88,0,0
2015-10-14 04:00:00,0,0,0,0,8.2,-95.7,-16.06,0,0
2015-10-14 05:00:00,0,0,0,0,8.3,-84.52,-5.53,0,0
2015-10-14 06:00:00,0,4.817,14,13,8.7,-73.38,4.12,0,14
2015-10-14 07:00:00,0.184,24.91,42,41,9,-61.63,13.2,4,41
2015-10-14 08:00:00,0.207,24.343,44,41,9.2,-48.67,21.42,0,44
2015-10-14 09:00:00,0.276,52.001,79,74,9.2,-34.03,28.04,0,79
2015-10-14 10:00:00,0.966,77.493,108,103,9.2,-17.61,32.42,1,107
2015-10-14 11:00:00,0.759,80.401,111,106,9.3,0.03,33.95,0,111
2015-10-14 12:00:00,0.828,48.572,75,70,9.9,17.66,32.41,0,75
2015-10-14 13:00:00,0.506,24.663,45,42,10.6,34.08,28.02,0,45
2015-10-14 14:00:00,0.276,32.571,55,51,10.6,48.72,21.39,0,55
2015-10-14 15:00:00,0.092,14.703,30,28,10.3,61.67,13.17,0,30
2015-10-14 16:00:00,0,9.018,18,19,10.3,73.42,4.09,9,18
2015-10-14 17:00:00,0,0,0,0,10.3,84.56,-5.56,0,0
2015-10-14 18:00:00,0,0,0,0,10.3,95.74,-16.1,0,0
2015-10-14 19:00:00,0,0,0,0,10.1,107.7,-25.92,0,0
2015-10-14 20:00:00,0,0,0,0,10.1,121.35,-35.04,0,0
2015-10-14 21:00:00,0,0,0,0,10,137.71,-42.78,0,0
2015-10-14 22:00:00,0,0,0,0,9.9,157.51,-48.16,0,0
2015-10-14 23:00:00,0,0,0,0,9.8,-179.96,-50.12,0,0
2015-10-15 00:00:00,0,0,0,0,9.9,-157.44,-48.15,0,0
2015-10-15 01:00:00,0,0,0,0,10.3,-137.35,-43.06,0,0
2015-10-15 02:00:00,0,0,0,0,10.5,-120.99,-35.28,0,0
2015-10-15 03:00:00,0,0,0,0,10.3,-107.35,-26.13,0,0
2015-10-15 04:00:00,0,0,0,0,10.1,-95.4,-16.3,0,0
2015-10-15 05:00:00,0,0,0,0,10.1,-84.23,-5.77,0,0
2015-10-15 06:00:00,0,23.287,32,38,10.2,-73.1,3.89,31,28
2015-10-15 07:00:00,0.023,59.012,80,83,10.5,-61.36,12.94,18,76
2015-10-15 08:00:00,0.161,32.145,54,51,10.7,-48.42,21.12,0,54
2015-10-15 09:00:00,0.483,32.254,55,51,10.9,-33.82,27.72,0,55
2015-10-15 10:00:00,0.828,69.488,100,95,11.4,-17.46,32.06,0,100
2015-10-15 11:00:00,0.851,36.396,61,57,11.9,0.09,33.58,0,61
2015-10-15 12:00:00,0.299,58.196,88,82,12.3,17.63,32.03,0,88
2015-10-15 13:00:00,0.322,51.575,80,75,12.7,33.98,27.66,0,80
2015-10-15 14:00:00,0.161,32.705,56,52,12.8,48.57,21.05,0,56
2015-10-15 15:00:00,0.115,14.701,32,29,12.7,61.49,12.85,0,32
2015-10-15 16:00:00,0,2.225,9,8,12.9,73.22,3.8,0,9
2015-10-15 17:00:00,0,0,0,0,13.2,84.34,-5.88,0,0
2015-10-15 18:00:00,0,0,0,0,13.2,95.52,-16.41,0,0
2015-10-15 19:00:00,0,0,0,0,13.1,107.48,-26.23,0,0
2015-10-15 20:00:00,0,0,0,0,13.2,121.14,-35.37,0,0
2015-10-15 21:00:00,0,0,0,0,13.3,137.54,-43.13,0,0
2015-10-15 22:00:00,0,0,0,0,13.2,157.44,-48.53,0,0
2015-10-15 23:00:00,0,0,0,0,13,-179.88,-50.49,0,0
2015-10-16 00:00:00,0,0,0,0,12.6,-157.22,-48.49,0,0
2015-10-16 01:00:00,0,0,0,0,12.1,-137.06,-43.37,0,0
2015-10-16 02:00:00,0,0,0,0,12,-120.67,-35.56,0,0
2015-10-16 03:00:00,0,0,0,0,11.8,-107.04,-26.38,0,0
2015-10-16 04:00:00,0,0,0,0,11.6,-95.1,-16.54,0,0
2015-10-16 05:00:00,0,0,0,0,11.6,-83.94,-6.03,0,0
2015-10-16 06:00:00,0,5.364,15,14,11.6,-72.82,3.66,0,15
2015-10-16 07:00:00,0.23,48,71,70,11.4,-61.1,12.67,8,69
2015-10-16 08:00:00,0.437,70.401,98,96,11.6,-48.18,20.83,4,97
2015-10-16 09:00:00,0.368,55.995,83,79,11.8,-33.61,27.4,1,82
2015-10-16 10:00:00,0.23,36.395,60,56,12.3,-17.31,31.71,0,60
2015-10-16 11:00:00,0.391,73.931,106,101,13,0.15,33.21,0,106
2015-10-16 12:00:00,0.161,17.575,35,33,13.2,17.6,31.66,0,35
2015-10-16 13:00:00,0.115,28.676,50,47,13,33.87,27.3,0,50
2015-10-16 14:00:00,0.437,6.817,20,18,13.1,48.41,20.7,0,20
2015-10-16 15:00:00,0.322,31.142,44,47,13.2,61.3,12.52,20,39
2015-10-16 16:00:00,0.184,4.5,13,12,13.1,73.02,3.51,4,12
2015-10-16 17:00:00,0,0,0,0,12.7,84.13,-6.21,0,0
2015-10-16 18:00:00,0,0,0,0,11.9,95.3,-16.71,0,0
2015-10-16 19:00:00,0,0,0,0,11.2,107.26,-26.55,0,0
2015-10-16 20:00:00,0,0,0,0,11.2,120.93,-35.7,0,0
2015-10-16 21:00:00,0,0,0,0,11.3,137.37,-43.48,0,0
2015-10-16 22:00:00,0,0,0,0,11.4,157.37,-48.9,0,0
2015-10-16 23:00:00,0,0,0,0,11.3,-179.8,-50.86,0,0
2015-10-17 00:00:00,0,0,0,0,10.3,-157,-48.84,0,0
2015-10-17 01:00:00,0,0,0,0,8.8,-136.77,-43.67,0,0
2015-10-17 02:00:00,0,0,0,0,8.7,-120.36,-35.83,0,0
2015-10-17 03:00:00,0,0,0,0,9.8,-106.74,-26.63,0,0
2015-10-17 04:00:00,0,0,0,0,10.6,-94.81,-16.78,0,0
2015-10-17 05:00:00,0,0,0,0,10.6,-83.66,-6.29,0,0
2015-10-17 06:00:00,0.046,10.531,20,21,10.5,-72.55,3.43,12,19
2015-10-17 07:00:00,0.207,73.342,91,100,10.6,-60.84,12.4,43,82
2015-10-17 08:00:00,0.874,103.349,132,133,10.7,-47.94,20.54,8,129
2015-10-17 09:00:00,1.104,107.843,141,138,11,-33.41,27.07,1,141
2015-10-17 10:00:00,1.035,54.803,82,77,11.7,-17.17,31.36,0,82
2015-10-17 11:00:00,2.461,199.018,219,242,12.7,0.2,32.84,51,191
2015-10-17 12:00:00,4.554,465.995,411,549,13.3,17.57,31.29,331,239
2015-10-17 13:00:00,1.84,152.625,180,190,13.6,33.77,26.94,21,170
2015-10-17 14:00:00,0.782,78.418,108,106,13.5,48.25,20.36,4,106
2015-10-17 15:00:00,0.437,68.615,76,93,12.6,61.12,12.2,73,60
2015-10-17 16:00:00,0.276,3.442,11,10,11,72.81,3.24,0,11
2015-10-17 17:00:00,0,0,0,0,9.2,83.91,-6.56,0,0
2015-10-17 18:00:00,0,0,0,0,8,95.07,-17.02,0,0
2015-10-17 19:00:00,0,0,0,0,7.1,107.03,-26.86,0,0
2015-10-17 20:00:00,0,0,0,0,6.4,120.71,-36.03,0,0
2015-10-17 21:00:00,0,0,0,0,6,137.19,-43.83,0,0
2015-10-17 22:00:00,0,0,0,0,5.6,157.29,-49.27,0,0
2015-10-17 23:00:00,0,0,0,0,5.4,-179.73,-51.23,0,0
2015-10-18 00:00:00,0,0,0,0,4.9,-156.78,-49.18,0,0
2015-10-18 01:00:00,0,0,0,0,4.1,-136.48,-43.98,0,0
2015-10-18 02:00:00,0,0,0,0,3.9,-120.05,-36.1,0,0
2015-10-18 03:00:00,0,0,0,0,3.9,-106.43,-26.88,0,0
2015-10-18 04:00:00,0,0,0,0,3.9,-94.51,-17.02,0,0
2015-10-18 05:00:00,0,0,0,0,4.1,-83.38,-6.57,0,0
2015-10-18 06:00:00,0.046,0.361,4,4,5.2,-72.28,3.21,0,4
2015-10-18 07:00:00,0.322,69.547,82,92,6.6,-60.58,12.14,48,70
2015-10-18 08:00:00,0.276,77.735,104,102,7.1,-47.7,20.24,5,102
2015-10-18 09:00:00,2.254,277.807,263,322,7.6,-33.21,26.75,138,200
2015-10-18 10:00:00,2.208,226.77,237,266,8.1,-17.04,31.01,61,206
2015-10-18 11:00:00,1.794,129.723,162,161,8.6,0.26,32.48,6,159
2015-10-18 12:00:00,1.127,97.818,125,124,9.1,17.53,30.93,7,121
2015-10-18 13:00:00,0.529,19.363,38,35,9.4,33.66,26.59,0,38
2015-10-18 14:00:00,0.414,26.163,47,43,9.5,48.1,20.03,0,46
2015-10-18 15:00:00,0.161,27.074,42,42,9.4,60.93,11.88,6,41
2015-10-18 16:00:00,0.115,8.498,15,17,9,72.61,2.97,12,14
2015-10-18 17:00:00,0,0,0,0,8.6,83.7,-6.92,0,0
2015-10-18 18:00:00,0,0,0,0,8.4,94.85,-17.31,0,0
2015-10-18 19:00:00,0,0,0,0,8.6,106.8,-27.16,0,0
2015-10-18 20:00:00,0,0,0,0,8.8,120.49,-36.35,0,0
2015-10-18 21:00:00,0,0,0,0,8.7,137.01,-44.18,0,0
2015-10-18 22:00:00,0,0,0,0,8.6,157.21,-49.63,0,0
2015-10-18 23:00:00,0,0,0,0,8.7,-179.65,-51.59,0,0
2015-10-19 00:00:00,0,0,0,0,8.9,-156.57,-49.52,0,0
2015-10-19 01:00:00,0,0,0,0,9.1,-136.19,-44.28,0,0
2015-10-19 02:00:00,0,0,0,0,9.1,-119.75,-36.37,0,0
2015-10-19 03:00:00,0,0,0,0,8.9,-106.13,-27.13,0,0
2015-10-19 04:00:00,0,0,0,0,8.7,-94.22,-17.26,0,0
2015-10-19 05:00:00,0,0,0,0,8.6,-83.1,-6.86,0,0
2015-10-19 06:00:00,0,4.006,11,11,8.7,-72.01,2.99,0,11
2015-10-19 07:00:00,0,54.514,74,77,8.9,-60.32,11.87,19,70
2015-10-19 08:00:00,0,104.369,127,133,9.2,-47.47,19.95,19,121
2015-10-19 09:00:00,0.138,54.758,82,77,9.6,-33.02,26.43,0,82
2015-10-19 10:00:00,0.276,32.85,56,52,10,-16.91,30.67,0,56
2015-10-19 11:00:00,0.368,56.13,84,79,10.2,0.3,32.12,0,84
2015-10-19 12:00:00,0.23,49.89,77,72,10.5,17.49,30.56,0,77
2015-10-19 13:00:00,0.184,23.224,43,40,11.1,33.55,26.24,0,43
2015-10-19 14:00:00,0.161,26.098,47,44,11,47.94,19.69,0,47
2015-10-19 15:00:00,0.069,17.133,35,32,10.5,60.75,11.57,0,35
2015-10-19 16:00:00,0,6.536,14,14,10.1,72.4,2.71,5,13
2015-10-19 17:00:00,0,0,0,0,9.8,83.48,-7.27,0,0
2015-10-19 18:00:00,0,0,0,0,9.6,94.62,-17.61,0,0
2015-10-19 19:00:00,0,0,0,0,9.4,106.57,-27.46,0,0
2015-10-19 20:00:00,0,0,0,0,9.3,120.26,-36.67,0,0
2015-10-19 21:00:00,0,0,0,0,9,136.83,-44.52,0,0
2015-10-19 22:00:00,0,0,0,0,8.7,157.12,-49.99,0,0
2015-10-19 23:00:00,0,0,0,0,8.5,-179.59,-51.95,0,0
2015-10-20 00:00:00,0,0,0,0,8.3,-156.36,-49.86,0,0
2015-10-20 01:00:00,0,0,0,0,8.3,-135.91,-44.58,0,0
2015-10-20 02:00:00,0,0,0,0,8.1,-119.44,-36.63,0,0
2015-10-20 03:00:00,0,0,0,0,7.8,-105.83,-27.38,0,0
2015-10-20 04:00:00,0,0,0,0,7.6,-93.94,-17.5,0,0
2015-10-20 05:00:00,0,0,0,0,7.4,-82.82,-7.15,0,0
2015-10-20 06:00:00,0,0,2,2,7.5,-71.75,2.77,0,2
2015-10-20 07:00:00,0.138,26.808,40,41,7.8,-60.07,11.6,5,38
2015-10-20 08:00:00,0.552,92.938,120,120,8,-47.24,19.66,5,118
2015-10-20 09:00:00,1.173,88.992,120,116,8.3,-32.83,26.11,1,119
2015-10-20 10:00:00,0.828,137.236,165,169,8.9,-16.78,30.32,14,158
2015-10-20 11:00:00,1.219,130.741,158,162,9.8,0.34,31.76,13,151
2015-10-20 12:00:00,3.496,375.816,345,440,11,17.45,30.2,218,234
2015-10-20 13:00:00,2.277,210.682,209,253,11.9,33.44,25.89,119,154
2015-10-20 14:00:00,1.035,67.846,89,92,11.6,47.78,19.36,20,83
2015-10-20 15:00:00,0.966,78.523,79,107,10.7,60.56,11.26,129,58
2015-10-20 16:00:00,0.299,19.405,21,33,9.3,72.2,2.46,69,15
2015-10-20 17:00:00,0,0,0,0,8.1,83.26,-7.62,0,0
2015-10-20 18:00:00,0,0,0,0,7.9,94.39,-17.9,0,0
2015-10-20 19:00:00,0,0,0,0,7.9,106.33,-27.76,0,0
2015-10-20 20:00:00,0,0,0,0,7.7,120.04,-36.98,0,0
2015-10-20 21:00:00,0,0,0,0,7.6,136.64,-44.85,0,0
2015-10-20 22:00:00,0,0,0,0,7.5,157.03,-50.35,0,0
2015-10-20 23:00:00,0,0,0,0,7.2,-179.52,-52.31,0,0
2015-10-21 00:00:00,0,0,0,0,7.1,-156.15,-50.19,0,0
2015-10-21 01:00:00,0,0,0,0,7.1,-135.63,-44.88,0,0
2015-10-21 02:00:00,0,0,0,0,6.8,-119.14,-36.9,0,0
2015-10-21 03:00:00,0,0,0,0,6.1,-105.54,-27.63,0,0
2015-10-21 04:00:00,0,0,0,0,5.9,-93.65,-17.74,0,0
2015-10-21 05:00:00,0,0,0,0,5.7,-82.55,-7.44,0,0
2015-10-21 06:00:00,0.092,16.017,20,28,5.9,-71.49,2.56,41,17
2015-10-21 07:00:00,0.253,104.956,104,133,6.9,-59.83,11.34,115,80
2015-10-21 08:00:00,1.334,280.244,237,325,8.5,-47.02,19.37,296,137
2015-10-21 09:00:00,1.656,245.293,230,289,9.9,-32.65,25.79,159,164
2015-10-21 10:00:00,1.495,106.615,140,137,11.2,-16.66,29.98,2,139
2015-10-21 11:00:00,1.955,189.999,207,231,12.3,0.38,31.4,56,178
2015-10-21 12:00:00,3.611,319.375,304,376,12.7,17.4,29.85,159,225
2015-10-21 13:00:00,1.104,113.882,141,145,12.5,33.32,25.55,17,134
2015-10-21 14:00:00,0.506,35.915,60,56,12.1,47.62,19.04,2,59
2015-10-21 15:00:00,0.437,46.054,61,69,11.4,60.37,10.95,45,55
2015-10-21 16:00:00,0.115,11.716,16,21,10.2,71.99,2.21,31,13
2015-10-21 17:00:00,0,0,0,0,9,83.04,-7.96,0,0
2015-10-21 18:00:00,0,0,0,0,8.5,94.16,-18.19,0,0
2015-10-21 19:00:00,0,0,0,0,7.9,106.1,-28.06,0,0
2015-10-21 20:00:00,0,0,0,0,7.5,119.81,-37.29,0,0
2015-10-21 21:00:00,0,0,0,0,7.1,136.45,-45.19,0,0
2015-10-21 22:00:00,0,0,0,0,6.7,156.94,-50.7,0,0
2015-10-21 23:00:00,0,0,0,0,6.4,-179.46,-52.67,0,0
2015-10-22 00:00:00,0,0,0,0,6.2,-155.94,-50.53,0,0
2015-10-22 01:00:00,0,0,0,0,5.8,-135.35,-45.17,0,0
2015-10-22 02:00:00,0,0,0,0,5.3,-118.84,-37.17,0,0
2015-10-22 03:00:00,0,0,0,0,5.1,-105.25,-27.87,0,0
2015-10-22 04:00:00,0,0,0,0,4.9,-93.37,-17.98,0,0
2015-10-22 05:00:00,0,0,0,0,5,-82.29,-7.72,0,0
2015-10-22 06:00:00,0.161,30.377,23,48,5.2,-71.23,2.35,139,12
2015-10-22 07:00:00,2.001,226.364,154,274,6.2,-59.59,11.07,536,48
2015-10-22 08:00:00,4.255,426.781,297,490,8,-46.8,19.07,702,67
2015-10-22 09:00:00,5.681,566.254,411,656,9.7,-32.47,25.47,764,83
2015-10-22 10:00:00,4.784,554.789,430,647,11.3,-16.55,29.63,582,143
2015-10-22 11:00:00,6.601,514.452,426,605,12.6,0.42,31.04,451,193
2015-10-22 12:00:00,2.254,226.837,241,272,13.1,17.36,29.49,50,217
2015-10-22 13:00:00,3.312,365.968,313,430,13,33.21,25.2,319,175
2015-10-22 14:00:00,1.242,245.749,212,293,12.8,47.46,18.71,276,125
2015-10-22 15:00:00,0.621,120.865,110,157,11.8,60.18,10.65,196,75
2015-10-22 16:00:00,0.046,5.763,12,13,9.8,71.78,1.97,8,11
2015-10-22 17:00:00,0,0,0,0,8.1,82.82,-8.28,0,0
2015-10-22 18:00:00,0,0,0,0,7,93.93,-18.47,0,0
2015-10-22 19:00:00,0,0,0,0,6,105.86,-28.35,0,0
2015-10-22 20:00:00,0,0,0,0,5.9,119.57,-37.6,0,0
2015-10-22 21:00:00,0,0,0,0,5.8,136.25,-45.51,0,0
2015-10-22 22:00:00,0,0,0,0,5.8,156.84,-51.05,0,0
2015-10-22 23:00:00,0,0,0,0,5.6,-179.4,-53.02,0,0
2015-10-23 00:00:00,0,0,0,0,5.8,-155.74,-50.86,0,0
2015-10-23 01:00:00,0,0,0,0,6.1,-135.07,-45.47,0,0
2015-10-23 02:00:00,0,0,0,0,5.8,-118.55,-37.43,0,0
2015-10-23 03:00:00,0,0,0,0,5.6,-104.96,-28.12,0,0
2015-10-23 04:00:00,0,0,0,0,5.6,-93.1,-18.22,0,0
2015-10-23 05:00:00,0,0,0,0,6.1,-82.02,-8,0,0
2015-10-23 06:00:00,0.069,5.063,12,11,6.8,-70.98,2.15,2,11
2015-10-23 07:00:00,0.253,59.273,75,82,7.9,-59.36,10.8,30,69
2015-10-23 08:00:00,0.621,108.673,127,138,9.1,-46.59,18.78,34,117
2015-10-23 09:00:00,0.782,92.057,123,120,9.6,-32.3,25.15,0,123
2015-10-23 10:00:00,1.702,158.59,188,194,10.6,-16.44,29.29,11,182
2015-10-23 11:00:00,1.357,118.072,153,151,12.9,0.45,30.69,1,153
2015-10-23 12:00:00,3.082,343.497,314,409,14.6,17.31,29.14,224,207
2015-10-23 13:00:00,2.921,354.059,306,422,14.6,33.09,24.87,319,167
2015-10-23 14:00:00,1.173,101.908,122,133,13.9,47.3,18.4,37,111
2015-10-23 15:00:00,1.288,117.075,108,152,12.8,59.99,10.35,174,73
2015-10-23 16:00:00,0.207,5.906,12,14,11.1,71.58,1.72,10,12
2015-10-23 17:00:00,0,0,0,0,9.6,82.6,-8.59,0,0
2015-10-23 18:00:00,0,0,0,0,8.9,93.7,-18.75,0,0
2015-10-23 19:00:00,0,0,0,0,8.4,105.62,-28.63,0,0
2015-10-23 20:00:00,0,0,0,0,7.9,119.34,-37.9,0,0
2015-10-23 21:00:00,0,0,0,0,7.4,136.05,-45.84,0,0
2015-10-23 22:00:00,0,0,0,0,6.9,156.73,-51.4,0,0
2015-10-23 23:00:00,0,0,0,0,6.5,-179.35,-53.37,0,0
2015-10-24 00:00:00,0,0,0,0,6.2,-155.54,-51.19,0,0
2015-10-24 01:00:00,0,0,0,0,5.8,-134.8,-45.76,0,0
2015-10-24 02:00:00,0,0,0,0,5.1,-118.26,-37.7,0,0
2015-10-24 03:00:00,0,0,0,0,4.4,-104.67,-28.36,0,0
2015-10-24 04:00:00,0,0,0,0,3.5,-92.83,-18.45,0,0
2015-10-24 05:00:00,0,0,0,0,2.9,-81.76,-8.28,0,0
2015-10-24 06:00:00,0.138,22.45,19,36,3.1,-70.74,1.94,93,11
2015-10-24 07:00:00,1.84,215.485,145,260,4.6,-59.12,10.54,492,52
2015-10-24 08:00:00,4.163,419.714,288,479,6.7,-46.38,18.49,672,74
2015-10-24 09:00:00,5.543,562.731,404,649,9,-32.13,24.84,750,89
2015-10-24 10:00:00,6.325,644.571,478,758,11,-16.33,28.96,788,97
2015-10-24 11:00:00,6.463,669.539,505,797,12.5,0.48,30.34,803,99
2015-10-24 12:00:00,6.026,635.917,477,756,13.1,17.25,28.79,790,96
2015-10-24 13:00:00,4.968,546.447,400,644,13.4,32.98,24.53,752,87
2015-10-24 14:00:00,3.634,396.855,281,469,13.6,47.14,18.08,668,73
2015-10-24 15:00:00,1.771,197.964,138,250,12.4,59.8,10.05,489,50
2015-10-24 16:00:00,0.138,18.048,18,32,9.7,71.37,1.47,73,12
2015-10-24 17:00:00,0,0,0,0,8,82.38,-8.89,0,0
2015-10-24 18:00:00,0,0,0,0,8.3,93.46,-19.02,0,0
2015-10-24 19:00:00,0,0,0,0,8.7,105.38,-28.91,0,0
2015-10-24 20:00:00,0,0,0,0,8.1,119.1,-38.19,0,0
2015-10-24 21:00:00,0,0,0,0,7.6,135.84,-46.16,0,0
2015-10-24 22:00:00,0,0,0,0,7.1,156.62,-51.74,0,0
2015-10-24 23:00:00,0,0,0,0,6.7,-179.3,-53.72,0,0
2015-10-25 00:00:00,0,0,0,0,6.2,-155.34,-51.51,0,0
2015-10-25 01:00:00,0,0,0,0,5.8,-134.53,-46.05,0,0
2015-10-25 02:00:00,0,0,0,0,5.6,-117.97,-37.96,0,0
2015-10-25 03:00:00,0,0,0,0,5.1,-104.39,-28.61,0,0
2015-10-25 04:00:00,0,0,0,0,4.5,-92.56,-18.69,0,0
2015-10-25 05:00:00,0,0,0,0,4.4,-81.51,-8.54,0,0
2015-10-25 06:00:00,0.069,17.028,18,29,4.3,-70.5,1.72,57,14
2015-10-25 07:00:00,1.587,182.24,131,222,5,-58.9,10.27,389,59
2015-10-25 08:00:00,3.657,318.411,240,364,6.7,-46.18,18.2,419,111
2015-10-25 09:00:00,3.864,467.675,358,536,8.5,-31.97,24.52,503,149
2015-10-25 10:00:00,5.175,410.168,348,475,10.3,-16.23,28.62,315,198
2015-10-25 11:00:00,3.151,425.959,365,496,11.7,0.5,29.99,285,223
