datetime,load,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain,snow,clouds,public_holiday
2022-10-27 03:15:00,7062,13.62,13.4,1020.75,90.5,3.9775,163,0,0,75,0
2022-10-27 03:30:00,7156,13.75,13.53,1020.5,90,4.195,162,0,0,50,0
2022-10-27 03:45:00,7346,13.88,13.66,1020.25,89.5,4.4125,161,0,0,25,0
2022-10-27 04:00:00,7434,14.01,13.79,1020,89,4.63,160,0,0,0,0
2022-10-27 04:15:00,7704,13.955,13.7175,1020,88.5,4.7575,160,0,0,0,0
2022-10-27 04:30:00,7982,13.9,13.645,1020,88,4.885,160,0,0,0,0
2022-10-27 04:45:00,8176,13.845,13.5725,1020,87.5,5.0125,160,0,0,0,0
2022-10-27 05:00:00,8298,13.79,13.5,1020,87,5.14,160,0,0,0,0
2022-10-27 05:15:00,8278,13.5875,13.295,1020,87.75,5.08,158.5,0,0,25,0
2022-10-27 05:30:00,8484,13.385,13.09,1020,88.5,5.02,157,0,0,50,0
2022-10-27 05:45:00,8862,13.1825,12.885,1020,89.25,4.96,155.5,0,0,75,0
2022-10-27 06:00:00,9196,12.98,12.68,1020,90,4.9,154,0,0,100,0
2022-10-27 06:15:00,9270,13.2725,12.9775,1020,89,5.2175,155.5,0,0,75,0
2022-10-27 06:30:00,9561,13.565,13.275,1020,88,5.535,157,0,0,50,0
2022-10-27 06:45:00,9551,13.8575,13.5725,1020,87,5.8525,158.5,0,0,25,0
2022-10-27 07:00:00,9686,14.15,13.87,1020,86,6.17,160,0,0,0,0
2022-10-27 07:15:00,9701,14.3675,14.0625,1020,84.25,6.4275,160,0,0,0,0
2022-10-27 07:30:00,9847,14.585,14.255,1020,82.5,6.685,160,0,0,0,0
2022-10-27 07:45:00,9748,14.8025,14.4475,1020,80.75,6.9425,160,0,0,0,0
2022-10-27 08:00:00,9713,15.02,14.64,1020,79,7.2,160,0,0,0,0
2022-10-27 08:15:00,9728,15.37,15.0125,1020,78.5,7.33,160,0,0,0,0
2022-10-27 08:30:00,9599,15.72,15.385,1020,78,7.46,160,0,0,0,0
2022-10-27 08:45:00,9703,16.07,15.7575,1020,77.5,7.59,160,0,0,0,0
2022-10-27 09:00:00,9564,16.42,16.13,1020,77,7.72,160,0,0,0,0
2022-10-27 09:15:00,9657,16.81,16.545,1019.75,76.5,7.205,160,0,0,0,0
2022-10-27 09:30:00,9725,17.2,16.96,1019.5,76,6.69,160,0,0,0,0
2022-10-27 09:45:00,9674,17.59,17.375,1019.25,75.5,6.175,160,0,0,0,0
2022-10-27 10:00:00,9874,17.98,17.79,1019,75,5.66,160,0,0,0,0
2022-10-27 10:15:00,9745,18.33,18.155,1019,74.25,5.66,162.5,0,0,0,0
2022-10-27 10:30:00,9753,18.68,18.52,1019,73.5,5.66,165,0,0,0,0
2022-10-27 10:45:00,9825,19.03,18.885,1019,72.75,5.66,167.5,0,0,0,0
2022-10-27 11:00:00,9659,19.38,19.25,1019,72,5.66,170,0,0,0,0
2022-10-27 11:15:00,9659,19.6075,19.495,1019,71.75,5.53,167.5,0,0,0,0
2022-10-27 11:30:00,9575,19.835,19.74,1019,71.5,5.4,165,0,0,0,0
2022-10-27 11:45:00,9523,20.0625,19.985,1019,71.25,5.27,162.5,0,0,0,0
2022-10-27 12:00:00,9603,20.29,20.23,1019,71,5.14,160,0,0,0,0
2022-10-27 12:15:00,9621,20.535,20.4725,1018.75,70,4.885,162.5,0,0,0,0
2022-10-27 12:30:00,9661,20.78,20.715,1018.5,69,4.63,165,0,0,0,0
2022-10-27 12:45:00,9690,21.025,20.9575,1018.25,68,4.375,167.5,0,0,0,0
2022-10-27 13:00:00,9866,21.27,21.2,1018,67,4.12,170,0,0,0,0
2022-10-27 13:15:00,9833,21.435,21.37,1018,66.5,4.375,177.5,0,0,0,0
2022-10-27 13:30:00,9743,21.6,21.54,1018,66,4.63,185,0,0,0,0
2022-10-27 13:45:00,9691,21.765,21.71,1018,65.5,4.885,192.5,0,0,0,0
2022-10-27 14:00:00,9734,21.93,21.88,1018,65,5.14,200,0,0,0,0
2022-10-27 14:15:00,9665,21.7775,21.725,1018,65.5,5.14,197.5,0,0,0,0
2022-10-27 14:30:00,9479,21.625,21.57,1018,66,5.14,195,0,0,0,0
2022-10-27 14:45:00,9467,21.4725,21.415,1018,66.5,5.14,192.5,0,0,0,0
2022-10-27 15:00:00,9496,21.32,21.26,1018,67,5.14,190,0,0,0,0
2022-10-27 15:15:00,9327,21.2775,21.22,1018,67.25,5.0125,192.5,0,0,0,0
2022-10-27 15:30:00,9336,21.235,21.18,1018,67.5,4.885,195,0,0,0,0
2022-10-27 15:45:00,9369,21.1925,21.14,1018,67.75,4.7575,197.5,0,0,0,0
2022-10-27 16:00:00,9416,21.15,21.1,1018,68,4.63,200,0,0,0,0
2022-10-27 16:15:00,9601,20.8775,20.825,1018,69,4.5025,197.5,0,0,0,0
2022-10-27 16:30:00,9635,20.605,20.55,1018,70,4.375,195,0,0,0,0
2022-10-27 16:45:00,9805,20.3325,20.275,1018,71,4.2475,192.5,0,0,0,0
2022-10-27 17:00:00,9796,20.06,20,1018,72,4.12,190,0,0,0,0
2022-10-27 17:15:00,9792,19.52,19.445,1018,73.5,3.99,187.5,0,0,0,0
2022-10-27 17:30:00,9968,18.98,18.89,1018,75,3.86,185,0,0,0,0
2022-10-27 17:45:00,10226,18.44,18.335,1018,76.5,3.73,182.5,0,0,0,0
2022-10-27 18:00:00,10291,17.9,17.78,1018,78,3.6,180,0,0,0,0
2022-10-27 18:15:00,10117,17.8725,17.77,1018,78.75,3.8575,177.5,0,0,0,0
2022-10-27 18:30:00,10068,17.845,17.76,1018,79.5,4.115,175,0,0,0,0
2022-10-27 18:45:00,9938,17.8175,17.75,1018,80.25,4.3725,172.5,0,0,0,0
2022-10-27 19:00:00,9776,17.79,17.74,1018,81,4.63,170,0,0,0,0
2022-10-27 19:15:00,9514,17.865,17.8225,1018,81,5.145,170,0,0,0,0
2022-10-27 19:30:00,9438,17.94,17.905,1018,81,5.66,170,0,0,0,0
2022-10-27 19:45:00,9249,18.015,17.9875,1018,81,6.175,170,0,0,0,0
2022-10-27 20:00:00,9003,18.09,18.07,1018,81,6.69,170,0,0,0,0
2022-10-27 20:15:00,8953,18.1925,18.1625,1018,80.25,6.69,172.5,0,0,0,0
2022-10-27 20:30:00,8913,18.295,18.255,1018,79.5,6.69,175,0,0,0,0
2022-10-27 20:45:00,8796,18.3975,18.3475,1018,78.75,6.69,177.5,0,0,0,0
2022-10-27 21:00:00,8890,18.5,18.44,1018,78,6.69,180,0,0,0,0
2022-10-27 21:15:00,8815,18.5775,18.505,1017.75,77.25,6.56,180,0,0,0,0
2022-10-27 21:30:00,8779,18.655,18.57,1017.5,76.5,6.43,180,0,0,0,0
2022-10-27 21:45:00,8735,18.7325,18.635,1017.25,75.75,6.3,180,0,0,0,0
2022-10-27 22:00:00,8668,18.81,18.7,1017,75,6.17,180,0,0,0,0
2022-10-27 22:15:00,8551,18.815,18.7075,1017,75,6.0425,177.5,0,0,0,0
2022-10-27 22:30:00,8389,18.82,18.715,1017,75,5.915,175,0,0,0,0
2022-10-27 22:45:00,8212,18.825,18.7225,1017,75,5.7875,172.5,0,0,0,0
2022-10-27 23:00:00,8217,18.83,18.73,1017,75,5.66,170,0,0,0,0
2022-10-27 23:15:00,8002,18.64,18.5325,1017,75.5,5.66,172.5,0,0,0,0
2022-10-27 23:30:00,7874,18.45,18.335,1017,76,5.66,175,0,0,0,0
2022-10-27 23:45:00,7877,18.26,18.1375,1017,76.5,5.66,177.5,0,0,0,0
2022-10-28 00:00:00,7730,18.07,17.94,1017,77,5.66,180,0,0,0,0
2022-10-28 00:15:00,7623,17.9925,17.8625,1017,77.25,5.275,182.5,0,0,0,0
2022-10-28 00:30:00,7536,17.915,17.785,1017,77.5,4.89,185,0,0,0,0
2022-10-28 00:45:00,7289,17.8375,17.7075,1017,77.75,4.505,187.5,0,0,0,0
2022-10-28 01:00:00,7249,17.76,17.63,1017,78,4.12,190,0,0,0,0
2022-10-28 01:15:00,7098,17.67,17.5375,1017,78.25,4.375,190,0,0,0,0
2022-10-28 01:30:00,7014,17.58,17.445,1017,78.5,4.63,190,0,0,0,0
2022-10-28 01:45:00,7026,17.49,17.3525,1017,78.75,4.885,190,0,0,0,0
2022-10-28 02:00:00,6986,17.4,17.26,1017,79,5.14,190,0,0,0,0
2022-10-28 02:15:00,7039,17.3225,17.175,1017,79,5.27,190,0,0,0,0
2022-10-28 02:30:00,7037,17.245,17.09,1017,79,5.4,190,0,0,0,0
2022-10-28 02:45:00,7018,17.1675,17.005,1017,79,5.53,190,0,0,0,0
2022-10-28 03:00:00,7129,17.09,16.92,1017,79,5.66,190,0,0,0,0
2022-10-28 03:15:00,7209,16.9825,16.82,1017,79.75,5.4025,190,0,0,0,0
2022-10-28 03:30:00,7181,16.875,16.72,1017,80.5,5.145,190,0,0,0,0
2022-10-28 03:45:00,7248,16.7675,16.62,1017,81.25,4.8875,190,0,0,0,0
2022-10-28 04:00:00,7414,16.66,16.52,1017,82,4.63,190,0,0,0,0
2022-10-28 04:15:00,7464,16.5475,16.3975,1016.75,82,4.63,190,0,0,0,0
2022-10-28 04:30:00,7541,16.435,16.275,1016.5,82,4.63,190,0,0,0,0
2022-10-28 04:45:00,7722,16.3225,16.1525,1016.25,82,4.63,190,0,0,0,0
2022-10-28 05:00:00,8003,16.21,16.03,1016,82,4.63,190,0,0,0,0
2022-10-28 05:15:00,8230,16.2275,16.0425,1016,81.75,4.63,187.5,0,0,0,0
2022-10-28 05:30:00,8414,16.245,16.055,1016,81.5,4.63,185,0,0,0,0
2022-10-28 05:45:00,8733,16.2625,16.0675,1016,81.25,4.63,182.5,0,0,0,0
2022-10-28 06:00:00,9002,16.28,16.08,1016,81,4.63,180,0,0,0,0
2022-10-28 06:15:00,9149,16.16,15.96,1016,81.5,4.3725,182.5,0,0,0,0
2022-10-28 06:30:00,9346,16.04,15.84,1016,82,4.115,185,0,0,0,0
2022-10-28 06:45:00,9489,15.92,15.72,1016,82.5,3.8575,187.5,0,0,0,0
2022-10-28 07:00:00,9674,15.8,15.6,1016,83,3.6,190,0,0,0,0
2022-10-28 07:15:00,9518,15.91,15.7225,1016,83,3.985,187.5,0,0,0,0
2022-10-28 07:30:00,9541,16.02,15.845,1016,83,4.37,185,0,0,0,0
2022-10-28 07:45:00,9455,16.13,15.9675,1016,83,4.755,182.5,0,0,0,0
2022-10-28 08:00:00,9482,16.24,16.09,1016,83,5.14,180,0,0,0,0
2022-10-28 08:15:00,9596,16.605,16.465,1016.25,82,5.0125,180,0,0,0,0
2022-10-28 08:30:00,9792,16.97,16.84,1016.5,81,4.885,180,0,0,0,0
2022-10-28 08:45:00,9826,17.335,17.215,1016.75,80,4.7575,180,0,0,0,0
2022-10-28 09:00:00,9894,17.7,17.59,1017,79,4.63,180,0,0,0,0
2022-10-28 09:15:00,9961,17.91,17.8075,1017,78.5,4.8875,182.5,0,0,0,0
2022-10-28 09:30:00,10059,18.12,18.025,1017,78,5.145,185,0,0,0,0
2022-10-28 09:45:00,10079,18.33,18.2425,1017,77.5,5.4025,187.5,0,0,0,0
2022-10-28 10:00:00,9937,18.54,18.46,1017,77,5.66,190,0,0,0,0
2022-10-28 10:15:00,9966,19.195,19.115,1017,74.5,5.9175,192.5,0,0,0,0
2022-10-28 10:30:00,9793,19.85,19.77,1017,72,6.175,195,0,0,0,0
2022-10-28 10:45:00,9783,20.505,20.425,1017,69.5,6.4325,197.5,0,0,0,0
2022-10-28 11:00:00,9691,21.16,21.08,1017,67,6.69,200,0,0,0,0
2022-10-28 11:15:00,9449,21.4175,21.3375,1017,66,6.69,205,0,0,0,0
2022-10-28 11:30:00,9327,21.675,21.595,1017,65,6.69,210,0,0,0,0
2022-10-28 11:45:00,9382,21.9325,21.8525,1017,64,6.69,215,0,0,0,0
2022-10-28 12:00:00,9589,22.19,22.11,1017,63,6.69,220,0,0,0,0
2022-10-28 12:15:00,9510,22.1275,22.055,1017.25,63.5,6.56,222.5,0,0,0,0
2022-10-28 12:30:00,9459,22.065,22,1017.5,64,6.43,225,0,0,0,0
2022-10-28 12:45:00,9539,22.0025,21.945,1017.75,64.5,6.3,227.5,0,0,0,0
2022-10-28 13:00:00,9624,21.94,21.89,1018,65,6.17,230,0,0,0,0
2022-10-28 13:15:00,9597,21.8825,21.84,1018,65.5,6.3,232.5,0,0,0,0
2022-10-28 13:30:00,9532,21.825,21.79,1018,66,6.43,235,0,0,0,0
2022-10-28 13:45:00,9494,21.7675,21.74,1018,66.5,6.56,237.5,0,0,0,0
2022-10-28 14:00:00,9529,21.71,21.69,1018,67,6.69,240,0,0,0,0
2022-10-28 14:15:00,9494,21.735,21.7225,1018,67.25,6.3025,237.5,0,0,0,0
2022-10-28 14:30:00,9463,21.76,21.755,1018,67.5,5.915,235,0,0,0,0
2022-10-28 14:45:00,9498,21.785,21.7875,1018,67.75,5.5275,232.5,0,0,0,0
2022-10-28 15:00:00,9506,21.81,21.82,1018,68,5.14,230,0,0,0,0
2022-10-28 15:15:00,9541,21.7475,21.7575,1018.25,68.25,4.755,225,0,0,0,0
2022-10-28 15:30:00,9657,21.685,21.695,1018.5,68.5,4.37,220,0,0,0,0
2022-10-28 15:45:00,9713,21.6225,21.6325,1018.75,68.75,3.985,215,0,0,0,0
2022-10-28 16:00:00,9823,21.56,21.57,1019,69,3.6,210,0,0,0,0
2022-10-28 16:15:00,9717,21.2175,21.22,1019,70,3.4725,210,0,0,0,0
2022-10-28 16:30:00,9864,20.875,20.87,1019,71,3.345,210,0,0,0,0
2022-10-28 16:45:00,9976,20.5325,20.52,1019,72,3.2175,210,0,0,0,0
2022-10-28 17:00:00,9881,20.19,20.17,1019,73,3.09,210,0,0,0,0
2022-10-28 17:15:00,9964,19.7675,19.745,1019,74.5,2.96,212.5,0,0,5,0
2022-10-28 17:30:00,10237,19.345,19.32,1019,76,2.83,215,0,0,10,0
2022-10-28 17:45:00,10376,18.9225,18.895,1019,77.5,2.7,217.5,0,0,15,0
2022-10-28 18:00:00,10220,18.5,18.47,1019,79,2.57,220,0,0,20,0
2022-10-28 18:15:00,10042,18.2625,18.235,1019.25,80,2.4425,217.5,0,0,25,0
2022-10-28 18:30:00,10005,18.025,18,1019.5,81,2.315,215,0,0,30,0
2022-10-28 18:45:00,9861,17.7875,17.765,1019.75,82,2.1875,212.5,0,0,35,0
2022-10-28 19:00:00,9626,17.55,17.53,1020,83,2.06,210,0,0,40,0
2022-10-28 19:15:00,9439,17.29,17.2575,1020,83.5,2.06,207.5,0,0,35,0
2022-10-28 19:30:00,9309,17.03,16.985,1020,84,2.06,205,0,0,30,0
2022-10-28 19:45:00,9212,16.77,16.7125,1020,84.5,2.06,202.5,0,0,25,0
2022-10-28 20:00:00,9052,16.51,16.44,1020,85,2.06,200,0,0,20,0
2022-10-28 20:15:00,8991,16.36,16.28,1020.25,85.25,2.1875,207.5,0,0,20,0
2022-10-28 20:30:00,8918,16.21,16.12,1020.5,85.5,2.315,215,0,0,20,0
2022-10-28 20:45:00,8822,16.06,15.96,1020.75,85.75,2.4425,222.5,0,0,20,0
2022-10-28 21:00:00,8868,15.91,15.8,1021,86,2.57,230,0,0,20,0
2022-10-28 21:15:00,8789,15.6825,15.57,1021,86.75,2.3125,225,0,0,15,0
2022-10-28 21:30:00,8701,15.455,15.34,1021,87.5,2.055,220,0,0,10,0
2022-10-28 21:45:00,8695,15.2275,15.11,1021,88.25,1.7975,215,0,0,5,0
2022-10-28 22:00:00,8642,15,14.88,1021,89,1.54,210,0,0,0,0
2022-10-28 22:15:00,8580,14.96,14.8425,1021,89.25,1.54,207.5,0,0,0,0
2022-10-28 22:30:00,8361,14.92,14.805,1021,89.5,1.54,205,0,0,0,0
2022-10-28 22:45:00,8259,14.88,14.7675,1021,89.75,1.54,202.5,0,0,0,0
2022-10-28 23:00:00,8083,14.84,14.73,1021,90,1.54,200,0,0,0,0
2022-10-28 23:15:00,8104,14.8,14.6925,1021,90.25,1.54,205,0,0,0,0
2022-10-28 23:30:00,7989,14.76,14.655,1021,90.5,1.54,210,0,0,0,0
2022-10-28 23:45:00,7788,14.72,14.6175,1021,90.75,1.54,215,0,0,0,0
2022-10-29 00:00:00,7684,14.68,14.58,1021,91,1.54,220,0,0,0,0
2022-10-29 00:15:00,7726,14.6525,14.55,1021,91,1.4125,210,0,0,0,0
2022-10-29 00:30:00,7673,14.625,14.52,1021,91,1.285,200,0,0,0,0
2022-10-29 00:45:00,7523,14.5975,14.49,1021,91,1.1575,190,0,0,0,0
2022-10-29 01:00:00,7478,14.57,14.46,1021,91,1.03,180,0,0,0,0
2022-10-29 01:15:00,7385,14.385,14.27,1021,91.5,1.2825,178.25,0,0,25,0
2022-10-29 01:30:00,7387,14.2,14.08,1021,92,1.535,176.5,0,0,50,0
2022-10-29 01:45:00,7319,14.015,13.89,1021,92.5,1.7875,174.75,0,0,75,0
2022-10-29 02:00:00,7191,13.83,13.7,1021,93,2.04,173,0,0,100,0
2022-10-29 02:15:00,7197,13.86,13.74,1021,93.25,2.045,159.75,0,0,75,0
2022-10-29 02:30:00,7202,13.89,13.78,1021,93.5,2.05,146.5,0,0,50,0
2022-10-29 02:45:00,7158,13.92,13.82,1021,93.75,2.055,133.25,0,0,25,0
2022-10-29 03:00:00,7120,13.95,13.86,1021,94,2.06,120,0,0,0,0
2022-10-29 03:15:00,7161,13.885,13.7875,1020.5,94,2.14,129.5,0,0,25,0
2022-10-29 03:30:00,7011,13.82,13.715,1020,94,2.22,139,0,0,50,0
2022-10-29 03:45:00,6940,13.755,13.6425,1019.5,94,2.3,148.5,0,0,75,0
2022-10-29 04:00:00,7093,13.69,13.57,1019,94,2.38,158,0,0,100,0
2022-10-29 04:15:00,7093,13.765,13.66,1019,94.25,2.4225,160.5,0,0,100,0
2022-10-29 04:30:00,7077,13.84,13.75,1019,94.5,2.465,163,0,0,100,0
2022-10-29 04:45:00,7172,13.915,13.84,1019,94.75,2.5075,165.5,0,0,100,0
2022-10-29 05:00:00,7321,13.99,13.93,1019,95,2.55,168,0,0,100,0
2022-10-29 05:15:00,7321,14.115,14.0525,1019,94.5,2.8125,161,0,0,75,0
2022-10-29 05:30:00,7304,14.24,14.175,1019,94,3.075,154,0,0,50,0
2022-10-29 05:45:00,7440,14.365,14.2975,1019,93.5,3.3375,147,0,0,25,0
2022-10-29 06:00:00,7580,14.49,14.42,1019,93,3.6,140,0,0,0,0
2022-10-29 06:15:00,7642,14.42,14.3425,1018.75,93,3.215,142.5,0,0,0,0
2022-10-29 06:30:00,7809,14.35,14.265,1018.5,93,2.83,145,0,0,0,0
2022-10-29 06:45:00,7823,14.28,14.1875,1018.25,93,2.445,147.5,0,0,0,0
2022-10-29 07:00:00,8059,14.21,14.11,1018,93,2.06,150,0,0,0,0
2022-10-29 07:15:00,8035,14.195,14.1025,1018,93.25,2.06,142.5,0,0,0,0
2022-10-29 07:30:00,8092,14.18,14.095,1018,93.5,2.06,135,0,0,0,0
2022-10-29 07:45:00,8219,14.165,14.0875,1018,93.75,2.06,127.5,0,0,0,0
2022-10-29 08:00:00,8447,14.15,14.08,1018,94,2.06,120,0,0,0,0
2022-10-29 08:15:00,8566,14.4775,14.425,1018,93.5,1.8025,90,0,0,0,0
2022-10-29 08:30:00,8628,14.805,14.77,1018,93,1.545,60,0,0,0,0
2022-10-29 08:45:00,8732,15.1325,15.115,1018,92.5,1.2875,30,0,0,0,0
2022-10-29 09:00:00,8824,15.46,15.46,1018,92,1.03,0,0,0,0,0
2022-10-29 09:15:00,8884,15.9575,15.97,1018,90.5,1.545,42.5,0,0,0,0
2022-10-29 09:30:00,8935,16.455,16.48,1018,89,2.06,85,0,0,0,0
2022-10-29 09:45:00,8749,16.9525,16.99,1018,87.5,2.575,127.5,0,0,0,0
2022-10-29 10:00:00,8678,17.45,17.5,1018,86,3.09,170,0,0,0,0
2022-10-29 10:15:00,8612,17.87,17.91,1018,84,3.09,170,0,0,0,0
2022-10-29 10:30:00,8698,18.29,18.32,1018,82,3.09,170,0,0,0,0
2022-10-29 10:45:00,8836,18.71,18.73,1018,80,3.09,170,0,0,0,0
2022-10-29 11:00:00,8719,19.13,19.14,1018,78,3.09,170,0,0,0,0
2022-10-29 11:15:00,8740,19.8375,19.8575,1018,75.75,3.09,170,0,0,0,0
2022-10-29 11:30:00,8542,20.545,20.575,1018,73.5,3.09,170,0,0,0,0
2022-10-29 11:45:00,8700,21.2525,21.2925,1018,71.25,3.09,170,0,0,0,0
2022-10-29 12:00:00,8659,21.96,22.01,1018,69,3.09,170,0,0,0,0
2022-10-29 12:15:00,8540,22.4825,22.5325,1017.75,67,3.09,165,0,0,0,0
2022-10-29 12:30:00,8607,23.005,23.055,1017.5,65,3.09,160,0,0,0,0
2022-10-29 12:45:00,8592,23.5275,23.5775,1017.25,63,3.09,155,0,0,0,0
2022-10-29 13:00:00,8636,24.05,24.1,1017,61,3.09,150,0,0,0,0
2022-10-29 13:15:00,8559,24.1325,24.185,1017,60.75,3.09,150,0,0,0,0
2022-10-29 13:30:00,8453,24.215,24.27,1017,60.5,3.09,150,0,0,0,0
2022-10-29 13:45:00,8312,24.2975,24.355,1017,60.25,3.09,150,0,0,0,0
2022-10-29 14:00:00,8329,24.38,24.44,1017,60,3.09,150,0,0,0,0
2022-10-29 14:15:00,8355,24.2775,24.295,1016.75,58.75,2.96,155,0,0,0,0
2022-10-29 14:30:00,8341,24.175,24.15,1016.5,57.5,2.83,160,0,0,0,0
2022-10-29 14:45:00,8385,24.0725,24.005,1016.25,56.25,2.7,165,0,0,0,0
2022-10-29 15:00:00,8316,23.97,23.86,1016,55,2.57,170,0,0,0,0
2022-10-29 15:15:00,8256,23.5125,23.39,1016,56.25,2.9575,170,0,0,0,0
2022-10-29 15:30:00,8184,23.055,22.92,1016,57.5,3.345,170,0,0,0,0
2022-10-29 15:45:00,8198,22.5975,22.45,1016,58.75,3.7325,170,0,0,0,0
2022-10-29 16:00:00,8277,22.14,21.98,1016,60,4.12,170,0,0,0,0
2022-10-29 16:15:00,8405,21.755,21.5875,1015.75,61.25,4.12,167.5,0,0,0,0
2022-10-29 16:30:00,8429,21.37,21.195,1015.5,62.5,4.12,165,0,0,0,0
2022-10-29 16:45:00,8477,20.985,20.8025,1015.25,63.75,4.12,162.5,0,0,0,0
2022-10-29 17:00:00,8570,20.6,20.41,1015,65,4.12,160,0,0,0,0
2022-10-29 17:15:00,8864,20.175,19.9825,1015.25,66.5,3.7325,170,0,0,0,0
2022-10-29 17:30:00,9017,19.75,19.555,1015.5,68,3.345,180,0,0,0,0
2022-10-29 17:45:00,8983,19.325,19.1275,1015.75,69.5,2.9575,190,0,0,0,0
2022-10-29 18:00:00,9155,18.9,18.7,1016,71,2.57,200,0,0,0,0
2022-10-29 18:15:00,8997,18.795,18.5975,1016,71.5,2.8275,195,0,0,0,0
2022-10-29 18:30:00,9097,18.69,18.495,1016,72,3.085,190,0,0,0,0
2022-10-29 18:45:00,8877,18.585,18.3925,1016,72.5,3.3425,185,0,0,0,0
2022-10-29 19:00:00,8649,18.48,18.29,1016,73,3.6,180,0,0,0,0
2022-10-29 19:15:00,8520,18.4025,18.205,1016,73,3.73,182.5,0,0,0,0
2022-10-29 19:30:00,8551,18.325,18.12,1016,73,3.86,185,0,0,0,0
2022-10-29 19:45:00,8420,18.2475,18.035,1016,73,3.99,187.5,0,0,0,0
2022-10-29 20:00:00,8303,18.17,17.95,1016,73,4.12,190,0,0,0,0
2022-10-29 20:15:00,8148,18.02,17.79,1016,73.25,4.12,187.5,0,0,0,0
2022-10-29 20:30:00,8160,17.87,17.63,1016,73.5,4.12,185,0,0,0,0
2022-10-29 20:45:00,7931,17.72,17.47,1016,73.75,4.12,182.5,0,0,0,0
2022-10-29 21:00:00,7815,17.57,17.31,1016,74,4.12,180,0,0,0,0
2022-10-29 21:15:00,7893,17.58,17.3225,1016,74,3.99,185,0,0,0,0
2022-10-29 21:30:00,7814,17.59,17.335,1016,74,3.86,190,0,0,0,0
2022-10-29 21:45:00,7876,17.6,17.3475,1016,74,3.73,195,0,0,0,0
2022-10-29 22:00:00,7852,17.61,17.36,1016,74,3.6,200,0,0,0,0
2022-10-29 22:15:00,7828,17.2625,17.01,1016.25,75.25,3.3425,197.5,0,0,0,0
2022-10-29 22:30:00,7737,16.915,16.66,1016.5,76.5,3.085,195,0,0,0,0
2022-10-29 22:45:00,7525,16.5675,16.31,1016.75,77.75,2.8275,192.5,0,0,0,0
2022-10-29 23:00:00,7425,16.22,15.96,1017,79,2.57,190,0,0,0,0
2022-10-29 23:15:00,7277,16.145,15.89,1017,79.5,2.57,190,0,0,0,0
2022-10-29 23:30:00,7157,16.07,15.82,1017,80,2.57,190,0,0,0,0
2022-10-29 23:45:00,7146,15.995,15.75,1017,80.5,2.57,190,0,0,0,0
2022-10-30 00:00:00,7184,15.92,15.68,1017,81,2.57,190,0,0,0,0
2022-10-30 00:15:00,7045,15.725,15.485,1017,81.75,2.57,192.5,0,0,0,0
2022-10-30 00:30:00,6895,15.53,15.29,1017,82.5,2.57,195,0,0,0,0
2022-10-30 00:45:00,6902,15.335,15.095,1017,83.25,2.57,197.5,0,0,0,0
2022-10-30 01:00:00,7130,15.14,14.9,1017,84,2.57,200,0,0,0,0
2022-10-30 01:15:00,7202,14.925,14.67,1017,84.25,2.57,202.5,0,0,0,0
2022-10-30 01:30:00,7099,14.71,14.44,1017,84.5,2.57,205,0,0,0,0
2022-10-30 01:45:00,7219,14.495,14.21,1017,84.75,2.57,207.5,0,0,0,0
2022-10-30 02:00:00,6725,14.28,13.98,1017,85,2.57,210,0,0,0,0
2022-10-30 02:15:00,6604,14.2975,14.0075,1017,85.25,2.8275,207.5,0,0,0,0
2022-10-30 02:30:00,6671,14.315,14.035,1017,85.5,3.085,205,0,0,0,0
2022-10-30 02:45:00,6639,14.3325,14.0625,1017,85.75,3.3425,202.5,0,0,0,0
2022-10-30 03:00:00,6737,14.35,14.09,1017,86,3.6,200,0,0,0,0
2022-10-30 03:15:00,6672,14.0725,13.8025,1017,86.75,3.3425,192.5,0,0,0,0
2022-10-30 03:30:00,6687,13.795,13.515,1017,87.5,3.085,185,0,0,0,0
2022-10-30 03:45:00,6654,13.5175,13.2275,1017,88.25,2.8275,177.5,0,0,0,0
2022-10-30 04:00:00,6716,13.24,12.94,1017,89,2.57,170,0,0,0,0
2022-10-30 04:15:00,6710,13.29,12.995,1017,89,2.7,172.5,0,0,0,0
2022-10-30 04:30:00,6661,13.34,13.05,1017,89,2.83,175,0,0,0,0
2022-10-30 04:45:00,6673,13.39,13.105,1017,89,2.96,177.5,0,0,0,0
2022-10-30 05:00:00,6670,13.44,13.16,1017,89,3.09,180,0,0,0,0
2022-10-30 05:15:00,6756,13.3375,13.0475,1017,89,3.09,177.5,0,0,0,0
2022-10-30 05:30:00,6845,13.235,12.935,1017,89,3.09,175,0,0,0,0
2022-10-30 05:45:00,6859,13.1325,12.8225,1017,89,3.09,172.5,0,0,0,0
2022-10-30 06:00:00,7002,13.03,12.71,1017,89,3.09,170,0,0,0,0
2022-10-30 06:15:00,7109,12.935,12.62,1017,89.5,3.09,172.5,0,0,0,0
2022-10-30 06:30:00,7117,12.84,12.53,1017,90,3.09,175,0,0,0,0
2022-10-30 06:45:00,7303,12.745,12.44,1017,90.5,3.09,177.5,0,0,0,0
2022-10-30 07:00:00,7291,12.65,12.35,1017,91,3.09,180,0,0,0,0
2022-10-30 07:15:00,7409,12.65,12.35,1016.75,91,2.8325,182.5,0,0,0,0
2022-10-30 07:30:00,7455,12.65,12.35,1016.5,91,2.575,185,0,0,0,0
