timestamp,GEARBEARINGTEMP,SHAFTBEARINGTEMP,GENERATORBEARINGTEMP,COOLAIRTEMP,GENERATORTEMP,GEARBOXTEMP,POWER,OILCOOL
2020-09-02T21:00:00Z,67.11594022,17.21123758,36.14438641,27.93824803,37.36294336,52.37820226,266.2113513,33.71591943
2020-09-02T21:15:00Z,61.83516276,13.02950107,30.89275436,22.89871925,29.87516193,48.56579729,231.0096063,27.12013767
2020-09-02T21:30:00Z,66.04105848,17.21893758,36.42048567,27.68521465,36.52617092,51.42877017,215.1094909,32.98150648
2020-09-02T21:45:00Z,62.82683644,14.86075845,33.51700574,24.78616474,32.1183516,49.07051441,76.61640339,29.09936222
2020-09-02T22:00:00Z,61.57617837,14.23525562,32.84465248,23.92091812,30.63699754,48.09393705,173.0885447,27.7956152
2020-09-02T22:15:00Z,63.84474064,16.71516202,36.17106193,26.70077907,34.40063485,49.59368887,80.38512265,31.11303062
2020-09-02T22:30:00Z,63.12333437,16.55667837,36.10007833,26.38371628,33.70806945,48.98952401,36.54095852,30.5042553
2020-09-02T22:45:00Z,62.76430926,16.71796494,36.44085534,26.44199753,33.55559131,48.64035173,28.73141501,30.37133032
2020-09-02T23:00:00Z,60.73813125,15.40813247,34.88730684,24.77348957,30.91841437,47.1180732,144.8572256,28.04923172
2020-09-02T23:15:00Z,64.97244771,19.62264784,40.44733162,29.58942237,37.61178121,50.00104459,304.087987,33.94792041
2020-09-02T23:30:00Z,64.50393285,19.68731911,40.66369939,29.53429727,37.29612125,49.57482892,285.3909528,33.67122214
2020-09-02T23:45:00Z,63.90509609,19.63699251,40.73198708,29.34418847,36.78623154,49.05691114,253.7349101,33.22339542
2020-09-03T00:00:00Z,62.34191148,18.7357119,39.70452123,28.15523581,34.83909277,47.86042183,126.1856149,31.50926322
2020-09-03T00:15:00Z,63.74551331,20.45236511,42.04810743,30.03919552,37.31360646,48.75153691,293.6489581,33.69088084
2020-09-03T00:30:00Z,64.0237355,21.1759676,43.11296548,30.75751926,38.11087182,48.85076909,349.2062974,34.39473873
